cliente_id,produto_id,vezes,valorTotal,ultimoUso
CLI0829,PR10,1,514.11,2025-08-05
CLI0830,PR02,2,607.5,2025-06-22
CLI0830,PR10,12,4932.53,2025-06-12
CLI0831,PR03,2,1096.41,2025-01-23
CLI0831,PR07,7,4396.24,2025-04-11
CLI0832,PR01,6,3454.33,2025-05-28
CLI0832,PR06,5,3168.8,2026-01-08
CLI0832,PR07,11,2005.52,2025-02-25
CLI0832,PR08,11,8759.73,2025-04-20
CLI0833,PR03,10,7596.98,2026-01-13
CLI0833,PR10,7,4652.54,2025-08-13
CLI0834,PR06,4,1507.48,2025-04-28
CLI0834,PR09,10,6778.0,2025-10-02
CLI0835,PR07,6,2175.78,2025-01-25
CLI0836,PR01,7,6112.03,2025-12-09
CLI0836,PR05,7,6058.25,2025-05-29
CLI0836,PR07,9,3965.42,2025-11-27
CLI0837,PR03,9,1598.2,2025-12-28
CLI0837,PR05,5,1184.15,2025-04-14
CLI0837,PR10,5,2267.22,2025-06-19
CLI0838,PR08,5,2606.01,2025-03-15
CLI0839,PR02,4,1456.09,2025-09-06
CLI0839,PR03,12,5712.6,2025-02-13
CLI0839,PR08,2,727.81,2025-02-06
CLI0839,PR09,7,3943.47,2025-12-28
CLI0840,PR01,9,7353.49,2025-10-13
CLI0840,PR10,2,396.15,2025-09-12
CLI0841,PR01,11,4665.78,2025-07-27
CLI0841,PR05,5,732.26,2025-02-23
CLI0842,PR04,7,945.31,2025-12-05
CLI0843,PR01,4,2260.26,2025-11-18
CLI0843,PR02,8,3222.32,2026-01-06
CLI0843,PR08,6,3519.48,2025-07-01
CLI0844,PR04,4,1053.89,2025-12-22
CLI0844,PR05,2,470.46,2025-09-17
CLI0844,PR08,5,599.19,2025-11-04
CLI0844,PR09,7,5196.5,2025-07-03
CLI0845,PR01,3,1652.41,2026-02-14
CLI0845,PR03,7,4987.32,2025-04-08
CLI0846,PR04,2,678.61,2025-05-13
CLI0847,PR04,6,1454.92,2025-06-30
CLI0848,PR01,3,2596.75,2025-02-02
CLI0848,PR05,1,768.14,2026-01-15
CLI0849,PR01,4,3293.47,2025-06-07
CLI0849,PR06,8,3989.49,2025-10-19
CLI0849,PR09,4,2331.42,2025-08-23
CLI0850,PR01,9,7095.98,2025-02-12
CLI0850,PR08,3,2150.31,2025-11-14
CLI0851,PR04,8,1096.44,2025-09-22
CLI0851,PR06,12,2306.11,2025-12-03
CLI0852,PR03,12,7995.09,2025-02-03
CLI0852,PR04,9,6059.86,2025-07-31
CLI0853,PR02,11,3476.14,2025-10-14
CLI0853,PR03,10,6245.77,2026-01-30
CLI0854,PR03,1,354.39,2025-07-04
CLI0854,PR04,9,4395.28,2025-12-20
CLI0854,PR08,7,3719.78,2025-04-21
CLI0855,PR02,2,1251.46,2025-06-20
CLI0856,PR05,10,8032.46,2026-02-23
CLI0856,PR08,4,3444.34,2025-02-24
CLI0857,PR04,9,7998.88,2025-01-28
CLI0857,PR06,8,6889.84,2026-01-28
CLI0858,PR07,6,1953.97,2026-02-04
CLI0858,PR08,7,5138.16,2025-10-21
CLI0858,PR10,11,7786.14,2026-02-16
CLI0859,PR02,11,9654.03,2025-07-28
CLI0859,PR03,11,1144.98,2025-06-25
CLI0860,PR02,12,8577.58,2025-05-26
CLI0860,PR05,12,1416.26,2025-09-15
CLI0861,PR07,4,2712.91,2025-01-10
CLI0861,PR10,6,3804.81,2025-10-16
CLI0862,PR03,8,4733.8,2025-11-09
CLI0862,PR08,7,4971.09,2025-09-15
CLI0862,PR09,10,2525.11,2025-09-03
CLI0863,PR04,1,467.28,2025-11-09
CLI0864,PR02,8,6556.32,2025-01-18
CLI0864,PR03,7,1195.45,2025-11-25
CLI0864,PR04,1,715.9,2025-04-04
CLI0865,PR01,2,782.61,2025-07-23
CLI0865,PR02,2,1215.92,2025-03-24
CLI0865,PR03,12,10361.87,2025-10-30
CLI0866,PR05,11,6394.21,2025-04-23
CLI0866,PR09,11,2574.18,2025-04-20
CLI0867,PR03,5,4444.83,2025-04-22
CLI0867,PR07,5,976.34,2025-02-01
CLI0867,PR10,3,542.01,2025-09-20
CLI0868,PR08,5,3834.33,2025-08-13
CLI0868,PR10,4,2308.8,2025-11-11
CLI0869,PR02,4,1396.99,2026-01-23
CLI0869,PR06,6,4951.8,2025-02-15
CLI0869,PR08,10,6091.89,2025-07-20
CLI0870,PR02,2,467.45,2025-08-01
CLI0870,PR07,10,7227.46,2026-02-24
CLI0871,PR02,2,222.89,2025-01-07
CLI0871,PR06,9,3301.26,2026-02-11
CLI0872,PR09,2,1759.96,2025-06-02
CLI0873,PR02,5,3365.37,2025-02-01
CLI0873,PR06,5,3333.88,2025-10-15
CLI0874,PR01,5,3735.86,2025-08-24
CLI0874,PR05,4,1204.91,2025-07-01
CLI0874,PR09,5,3444.26,2025-11-05
CLI0875,PR01,12,7558.25,2025-04-29
CLI0876,PR01,3,1236.52,2026-02-10
CLI0876,PR02,10,8844.97,2025-12-05
CLI0877,PR05,12,1170.84,2025-12-26
CLI0877,PR08,4,797.8,2025-04-28
CLI0877,PR10,3,1304.64,2025-03-23
CLI0878,PR01,6,4837.8,2025-10-21
CLI0879,PR06,9,7859.77,2025-12-18
CLI0879,PR08,3,840.42,2025-09-14
CLI0880,PR10,5,1552.26,2025-04-03
CLI0881,PR01,9,3739.75,2025-05-12
CLI0881,PR09,3,642.13,2026-02-05
CLI0882,PR02,1,445.61,2026-01-23
CLI0882,PR04,3,1321.87,2025-07-01
CLI0883,PR03,11,1761.84,2025-08-13
CLI0883,PR09,2,460.77,2025-12-04
CLI0884,PR01,1,707.27,2025-07-06
CLI0884,PR05,12,6331.99,2025-10-08
CLI0884,PR06,9,6431.14,2025-07-25
CLI0885,PR04,4,1439.93,2025-01-25
CLI0885,PR08,10,4246.05,2025-01-22
CLI0886,PR02,4,3469.13,2025-05-14
CLI0886,PR03,5,952.01,2026-02-24
CLI0886,PR06,8,5141.66,2025-03-23
CLI0886,PR07,9,2187.05,2025-02-01
CLI0887,PR05,3,657.06,2025-09-06
CLI0888,PR03,4,2463.62,2025-02-01
CLI0888,PR08,7,5655.23,2025-07-30
CLI0888,PR10,9,2361.66,2025-01-29
CLI0889,PR01,11,4493.8,2025-05-07
CLI0889,PR05,5,3677.08,2026-01-24
CLI0889,PR10,6,1695.44,2026-01-03
CLI0890,PR07,9,2494.85,2025-04-20
CLI0890,PR10,7,950.66,2025-02-13
CLI0891,PR01,1,666.23,2025-11-26
CLI0891,PR08,10,6781.93,2026-02-20
CLI0892,PR03,4,2304.25,2025-01-31
CLI0892,PR07,10,5923.75,2025-11-25
CLI0892,PR10,12,2787.38,2026-01-09
CLI0893,PR01,2,1136.52,2025-02-12
CLI0894,PR04,7,3490.74,2025-05-22
CLI0895,PR03,5,534.87,2026-02-25
CLI0895,PR10,3,2488.11,2025-09-22
CLI0896,PR02,10,5463.71,2025-05-22
CLI0896,PR04,9,7632.73,2025-08-21
CLI0897,PR08,7,2708.32,2025-06-27
CLI0898,PR01,10,2738.36,2025-09-14
CLI0898,PR05,10,3367.79,2026-01-14
CLI0899,PR03,10,6935.27,2025-06-28
CLI0899,PR09,8,5243.24,2025-02-06
CLI0900,PR02,7,2166.86,2025-09-18
CLI0900,PR03,1,559.5,2025-10-25
CLI0900,PR10,2,451.88,2026-02-25
CLI0901,PR01,5,2074.58,2025-10-14
CLI0902,PR01,3,1173.67,2025-05-23
CLI0902,PR08,10,5928.31,2025-02-12
CLI0902,PR09,7,3321.08,2025-05-23
CLI0903,PR02,11,9054.04,2025-07-30
CLI0903,PR03,12,2279.28,2025-09-18
CLI0903,PR04,9,7272.42,2025-07-10
CLI0903,PR10,2,525.39,2025-09-08
CLI0904,PR01,11,8140.38,2025-11-18
CLI0904,PR10,12,5597.27,2025-11-10
CLI0905,PR02,6,3130.99,2025-09-24
CLI0905,PR06,7,6282.17,2025-06-30
CLI0905,PR09,11,3090.77,2025-12-24
CLI0906,PR03,8,2792.26,2025-02-28
CLI0906,PR04,5,2242.54,2025-10-22
CLI0906,PR06,1,103.32,2026-01-31
CLI0907,PR01,3,2315.72,2025-07-10
CLI0907,PR02,2,865.47,2025-03-07
CLI0907,PR08,2,1617.2,2025-04-24
CLI0908,PR04,1,762.14,2025-12-22
CLI0909,PR05,5,1320.93,2025-07-06
CLI0910,PR08,1,132.51,2026-02-05
CLI0911,PR06,10,1375.99,2025-09-22
CLI0911,PR10,6,5358.91,2025-09-15
CLI0912,PR03,2,630.56,2025-03-22
CLI0912,PR05,9,5762.37,2025-12-12
CLI0912,PR07,7,1241.5,2025-02-26
CLI0912,PR10,9,6570.51,2025-03-27
CLI0913,PR02,11,6599.72,2025-08-20
CLI0914,PR01,6,1833.46,2025-09-27
CLI0915,PR02,1,195.14,2025-07-01
CLI0915,PR08,6,2890.7,2025-03-29
CLI0915,PR09,9,1448.08,2025-09-07
CLI0916,PR05,2,932.67,2025-03-07
CLI0916,PR07,8,4643.38,2025-05-25
CLI0916,PR09,10,8096.14,2025-11-03
CLI0916,PR10,9,978.92,2025-07-27
CLI0917,PR01,7,833.5,2025-04-08
CLI0917,PR07,3,1861.09,2026-01-11
CLI0917,PR08,10,1044.1,2025-04-15
CLI0918,PR02,11,5092.9,2025-04-17
CLI0918,PR09,2,564.41,2025-11-24
CLI0919,PR09,12,8410.07,2025-04-15
CLI0920,PR04,1,838.36,2025-05-14
CLI0920,PR08,10,1965.85,2025-12-06
CLI0921,PR04,6,2812.23,2025-07-23
CLI0922,PR01,3,1349.27,2025-03-10
CLI0922,PR02,6,570.59,2025-07-23
CLI0922,PR10,9,6251.92,2025-08-19
CLI0923,PR02,8,6708.26,2026-02-11
CLI0923,PR04,8,2834.77,2025-10-01
CLI0923,PR09,11,6574.12,2025-06-07
CLI0924,PR01,3,311.43,2026-01-02
CLI0925,PR02,6,3550.15,2025-09-02
CLI0926,PR01,12,2134.33,2026-01-14
CLI0926,PR05,10,3539.13,2025-05-08
CLI0927,PR02,12,9165.46,2025-12-07
CLI0927,PR08,10,4242.71,2025-11-02
CLI0928,PR01,12,5631.71,2025-08-16
CLI0928,PR08,12,2936.81,2025-03-06
CLI0929,PR06,2,752.59,2025-05-06
CLI0929,PR08,4,2490.06,2025-02-28
CLI0930,PR02,10,6004.34,2025-04-09
CLI0930,PR03,6,1153.62,2025-02-14
CLI0930,PR05,3,1149.22,2025-09-16
CLI0930,PR07,3,1301.44,2025-03-21
CLI0931,PR10,7,5558.07,2025-08-30
CLI0932,PR01,9,2232.31,2025-07-25
CLI0932,PR08,8,4670.23,2025-10-21
CLI0933,PR02,9,6942.18,2025-04-30
CLI0933,PR07,6,4714.0,2025-11-12
CLI0933,PR08,11,6139.3,2025-05-04
CLI0934,PR01,10,2344.44,2025-12-20
CLI0934,PR04,3,950.34,2025-12-02
CLI0934,PR05,8,6298.07,2025-09-07
CLI0934,PR08,10,1950.86,2025-05-17
CLI0935,PR05,1,442.6,2025-07-11
CLI0936,PR02,8,2881.77,2026-02-15
CLI0936,PR06,6,2832.35,2025-04-16
CLI0937,PR09,4,3492.21,2025-04-25
CLI0938,PR01,7,2101.95,2025-09-14
CLI0938,PR08,11,1884.23,2025-09-21
CLI0938,PR09,7,1612.98,2025-12-22
CLI0939,PR01,12,8778.46,2026-02-28
CLI0939,PR02,9,3708.21,2025-02-22
CLI0940,PR02,8,6149.01,2025-01-05
CLI0940,PR03,9,1066.75,2026-02-26
CLI0940,PR04,11,9630.91,2025-01-10
CLI0941,PR03,9,1317.33,2025-01-11
CLI0941,PR08,9,6509.48,2025-10-31
CLI0941,PR10,8,7011.44,2025-03-04
CLI0942,PR02,1,178.78,2026-02-26
CLI0942,PR03,1,889.08,2025-01-07
CLI0942,PR04,5,972.56,2025-04-06
CLI0942,PR08,6,5228.01,2025-01-12
CLI0943,PR06,7,2778.65,2025-12-01
CLI0943,PR08,8,1651.13,2025-02-12
CLI0944,PR06,8,2049.75,2025-06-03
CLI0945,PR01,8,5263.84,2025-10-07
CLI0945,PR10,3,296.02,2025-05-30
CLI0946,PR01,1,330.93,2025-09-24
CLI0946,PR02,1,430.19,2025-08-10
CLI0946,PR04,5,992.83,2026-01-30
CLI0947,PR01,4,1579.25,2025-11-16
CLI0948,PR09,6,2237.81,2025-01-08
CLI0949,PR01,2,1243.04,2026-01-19
CLI0949,PR05,2,1434.79,2025-06-13
CLI0949,PR08,2,1460.51,2025-11-03
CLI0950,PR01,11,5388.68,2025-10-19
CLI0950,PR04,4,451.95,2025-03-09
CLI0950,PR10,7,3258.67,2025-01-19
CLI0951,PR01,1,231.26,2026-01-31
CLI0951,PR09,7,2664.68,2025-11-15
CLI0952,PR02,1,128.78,2025-07-10
CLI0952,PR06,3,418.17,2025-09-20
CLI0953,PR03,6,3745.68,2025-07-19
CLI0953,PR04,5,951.16,2025-04-08
CLI0954,PR03,4,2337.23,2025-01-24
CLI0954,PR10,5,2272.66,2025-12-11
CLI0955,PR05,9,1589.36,2025-06-09
CLI0956,PR01,11,5913.65,2025-06-13
CLI0956,PR09,7,4255.02,2026-02-02
CLI0957,PR05,3,277.11,2025-12-01
CLI0958,PR03,2,1487.13,2025-01-22
CLI0958,PR07,1,501.96,2026-01-29
CLI0959,PR01,8,5946.93,2026-02-14
CLI0959,PR03,10,3132.01,2026-01-13
CLI0959,PR05,8,4324.87,2026-01-06
CLI0960,PR05,7,4958.72,2025-09-18
CLI0960,PR10,8,7093.97,2025-02-10
CLI0961,PR02,12,9177.45,2025-09-06
CLI0961,PR08,11,7627.47,2026-01-08
CLI0962,PR05,8,5274.98,2025-12-30
CLI0963,PR02,11,4303.47,2025-05-28
CLI0963,PR03,1,826.75,2025-03-07
CLI0963,PR04,8,834.75,2025-11-27
CLI0964,PR08,6,4054.45,2026-02-18
CLI0964,PR09,2,1692.74,2025-02-13
CLI0965,PR02,11,2388.55,2025-09-01
CLI0965,PR03,11,7123.52,2025-11-06
CLI0965,PR04,10,4909.74,2025-07-01
CLI0966,PR03,2,940.17,2025-04-23
CLI0967,PR03,5,760.5,2025-10-26
CLI0967,PR04,10,3745.34,2025-05-21
CLI0968,PR01,4,2147.39,2025-01-04
CLI0968,PR09,11,2774.61,2025-10-03
CLI0969,PR03,4,2442.43,2025-07-07
CLI0969,PR04,9,6187.74,2025-02-19
CLI0970,PR01,6,1090.41,2025-05-07
CLI0970,PR05,7,5199.79,2025-02-19
CLI0971,PR04,11,2780.01,2026-02-01
CLI0971,PR09,1,492.25,2026-02-14
CLI0972,PR03,4,2131.27,2025-02-23
CLI0972,PR07,6,3352.94,2025-08-28
CLI0972,PR10,12,6482.59,2025-10-19
CLI0973,PR06,5,2285.42,2025-11-01
CLI0974,PR02,9,4975.61,2025-07-12
CLI0974,PR04,10,4223.51,2026-01-09
CLI0974,PR08,3,383.85,2025-12-08
CLI0975,PR06,10,1256.32,2025-02-03
CLI0975,PR10,7,1995.22,2025-09-02
CLI0976,PR05,9,3167.66,2025-04-25
CLI0977,PR04,3,1888.36,2025-05-03
CLI0978,PR10,1,234.85,2025-03-12
CLI0979,PR02,1,218.01,2025-04-06
CLI0980,PR01,6,4003.97,2025-06-18
CLI0981,PR01,1,523.27,2026-01-24
CLI0981,PR04,6,3398.42,2025-11-21
CLI0982,PR05,6,2523.88,2025-01-09
CLI0983,PR02,11,2472.82,2025-07-17
CLI0983,PR03,7,3507.16,2026-01-13
CLI0983,PR06,9,3919.24,2025-06-13
CLI0983,PR09,5,1230.09,2025-05-21
CLI0984,PR02,9,6043.47,2025-03-22
CLI0985,PR06,3,2041.81,2025-04-12
CLI0985,PR08,10,4515.53,2025-01-26
CLI0986,PR03,7,2037.36,2025-03-15
CLI0987,PR01,8,5316.52,2025-04-01
CLI0987,PR06,7,870.83,2025-04-04
CLI0987,PR07,1,279.44,2025-03-14
CLI0987,PR09,11,1925.13,2025-04-03
CLI0988,PR01,10,6721.32,2025-06-07
CLI0989,PR02,7,1640.58,2025-05-08
CLI0989,PR06,9,6356.93,2025-11-30
CLI0990,PR01,11,4595.72,2026-02-07
CLI0990,PR09,5,2441.11,2025-01-30
CLI0991,PR03,7,2407.07,2026-01-07
CLI0991,PR09,1,590.34,2025-06-05
CLI0991,PR10,3,1403.08,2025-05-15
CLI0992,PR05,1,442.51,2026-02-20
CLI0992,PR09,5,4477.75,2025-04-11
CLI0993,PR03,8,4374.21,2025-02-15
CLI0993,PR08,11,6121.98,2026-02-27
CLI0994,PR05,7,3975.58,2025-01-23
CLI0995,PR02,5,929.29,2025-02-24
CLI0996,PR01,2,423.28,2025-11-24
CLI0996,PR02,2,780.79,2025-08-13
CLI0997,PR08,7,4275.26,2025-10-03
CLI0998,PR04,8,2298.73,2026-01-01
CLI0999,PR08,7,755.13,2025-05-23
CLI1000,PR04,3,2075.45,2026-02-04
CLI1000,PR08,10,1828.28,2025-03-26
CLI1001,PR03,11,8943.52,2025-01-01
CLI1001,PR05,1,851.67,2026-02-01
CLI1002,PR09,2,926.61,2026-01-03
CLI1003,PR02,9,4720.04,2025-07-31
CLI1004,PR03,8,2103.41,2025-12-27
CLI1004,PR06,10,7215.88,2025-05-11
CLI1004,PR07,12,4789.38,2025-02-25
CLI1005,PR02,2,1443.62,2025-03-09
CLI1005,PR05,7,1217.81,2025-09-03
CLI1006,PR02,10,6491.79,2025-12-01
CLI1006,PR05,10,4202.22,2026-01-01
CLI1007,PR03,5,1132.9,2025-02-04
CLI1007,PR06,5,4428.92,2025-12-29
CLI1007,PR09,11,2880.81,2025-07-02
CLI1008,PR01,4,3591.86,2025-04-06
CLI1008,PR08,10,8726.23,2025-01-09
CLI1009,PR06,4,3148.65,2025-08-26
CLI1010,PR03,8,4169.59,2025-10-02
CLI1010,PR04,4,2394.01,2025-03-24
CLI1010,PR09,3,1434.65,2025-10-04
CLI1011,PR02,10,2235.65,2025-07-17
CLI1011,PR03,3,2094.45,2026-02-04
CLI1011,PR04,12,9522.27,2025-08-10
CLI1011,PR06,3,2590.0,2025-07-06
CLI1012,PR08,11,4415.64,2025-08-14
CLI1012,PR10,11,6494.85,2025-02-06
CLI1013,PR02,1,811.31,2025-07-06
CLI1013,PR04,4,1363.62,2025-06-10
CLI1013,PR05,1,392.83,2026-01-24
CLI1014,PR08,1,740.06,2025-01-22
CLI1015,PR03,8,6477.0,2026-02-24
CLI1015,PR04,7,563.92,2025-07-04
CLI1015,PR07,10,4476.03,2025-12-07
CLI1016,PR06,5,1434.34,2025-04-15
CLI1017,PR04,8,2743.71,2025-09-28
CLI1017,PR09,4,2171.71,2025-05-21
CLI1018,PR02,4,2090.43,2025-04-14
CLI1018,PR06,8,4002.36,2025-08-29
CLI1018,PR08,12,7987.68,2026-01-17
CLI1019,PR03,2,787.71,2025-05-23
CLI1019,PR06,7,1768.72,2025-07-09
CLI1020,PR02,1,406.51,2025-12-12
CLI1020,PR03,11,9138.74,2025-07-20
CLI1020,PR06,2,904.73,2025-10-03
CLI1021,PR07,12,4976.0,2026-01-10
CLI1021,PR08,9,2643.21,2025-04-12
CLI1021,PR10,7,1156.29,2025-11-30
CLI1022,PR07,2,1396.02,2026-02-05
CLI1023,PR05,6,854.56,2025-02-14
CLI1023,PR08,6,1190.42,2025-07-23
CLI1023,PR09,1,652.45,2025-09-29
CLI1024,PR04,1,656.06,2025-05-19
CLI1024,PR05,4,2712.5,2025-09-24
CLI1024,PR10,11,2334.35,2025-11-16
CLI1025,PR08,12,5649.18,2025-12-26
CLI1026,PR06,10,3123.55,2025-12-23
CLI1027,PR04,12,6814.69,2025-07-20
CLI1027,PR07,6,1855.71,2025-06-01
CLI1028,PR02,11,6201.68,2025-11-20
CLI1028,PR04,9,4356.47,2025-01-09
CLI1028,PR10,3,1411.71,2025-08-01
CLI1029,PR02,8,6887.61,2025-03-01
CLI1029,PR07,6,4968.44,2026-01-15
CLI1030,PR10,7,5378.55,2025-04-28
CLI1031,PR03,4,335.33,2025-11-04
CLI1031,PR07,12,3675.11,2025-09-19
CLI1032,PR01,7,2003.02,2025-10-15
CLI1032,PR08,11,7692.26,2025-03-25
CLI1033,PR02,6,4149.19,2025-01-21
CLI1033,PR03,6,4052.56,2025-07-14
CLI1034,PR05,7,4883.4,2025-09-02
CLI1035,PR04,3,1629.77,2026-02-25
CLI1036,PR01,9,6685.53,2025-01-24
CLI1036,PR05,8,3520.9,2025-04-30
CLI1037,PR01,7,3034.32,2025-05-26
CLI1038,PR05,3,1505.05,2025-12-02
CLI1038,PR06,5,4318.73,2025-02-28
CLI1038,PR10,10,6591.33,2025-08-30
CLI1039,PR06,7,886.26,2025-05-29
CLI1039,PR08,11,8330.33,2025-10-19
CLI1040,PR01,11,1784.94,2025-10-15
CLI1040,PR05,8,3260.36,2025-05-08
CLI1041,PR08,5,1666.85,2025-01-28
CLI1041,PR09,12,8833.32,2025-05-30
CLI1042,PR03,2,508.71,2025-06-25
CLI1042,PR06,10,3948.9,2025-09-08
CLI1043,PR02,9,2654.44,2026-02-13
CLI1043,PR04,1,214.27,2025-05-16
CLI1043,PR07,2,397.58,2026-02-19
CLI1043,PR08,12,2518.24,2025-10-29
CLI1044,PR03,2,1327.64,2025-04-28
CLI1045,PR03,11,1309.47,2025-11-04
CLI1045,PR09,10,5963.94,2025-09-29
CLI1045,PR10,6,1235.17,2025-11-24
CLI1046,PR04,8,5304.15,2025-06-24
CLI1046,PR06,12,10659.31,2025-04-03
CLI1047,PR02,7,5591.71,2025-07-25
CLI1047,PR04,11,1426.03,2026-02-13
CLI1047,PR06,3,1524.32,2025-12-04
CLI1048,PR04,9,7560.5,2025-08-16
CLI1049,PR02,12,4306.38,2025-09-15
CLI1049,PR04,4,1464.99,2025-01-11
CLI1050,PR05,11,5048.06,2025-01-08
CLI1050,PR09,8,6281.28,2026-02-03
CLI1051,PR05,12,8253.3,2025-10-22
CLI1051,PR09,1,510.53,2025-05-09
CLI1052,PR01,2,1363.72,2025-12-06
CLI1053,PR04,7,1035.57,2026-01-03
CLI1053,PR06,2,511.77,2025-08-07
CLI1053,PR08,9,2307.18,2025-08-11
CLI1054,PR03,6,1475.32,2025-01-13
CLI1054,PR10,5,911.54,2026-01-14
CLI1055,PR04,5,2267.45,2025-08-07
CLI1055,PR10,1,704.45,2025-12-09
CLI1056,PR03,1,515.4,2025-12-15
CLI1056,PR10,5,884.44,2025-12-10
CLI1057,PR08,4,3282.87,2025-08-24
CLI1058,PR02,8,2092.47,2026-01-01
CLI1058,PR06,9,4317.95,2025-12-27
CLI1059,PR02,12,7478.3,2025-04-21
CLI1059,PR08,9,5845.26,2025-04-08
CLI1060,PR05,5,842.66,2025-11-21
CLI1061,PR10,10,3038.3,2025-09-04
CLI1062,PR04,9,1906.82,2025-05-01
CLI1062,PR05,7,5172.01,2025-05-08
CLI1063,PR01,2,656.79,2025-11-26
CLI1063,PR05,12,8094.05,2026-01-27
CLI1064,PR04,12,9486.57,2025-10-11
CLI1064,PR07,9,2285.5,2026-01-25
CLI1065,PR01,2,297.15,2025-06-15
CLI1065,PR07,12,8120.85,2025-05-10
CLI1065,PR09,7,6226.6,2025-02-04
CLI1066,PR07,4,956.43,2025-02-06
CLI1066,PR09,7,4136.76,2025-08-29
CLI1067,PR01,11,9296.15,2025-05-28
CLI1067,PR02,3,1831.53,2025-12-31
CLI1068,PR03,7,3344.58,2026-02-07
CLI1069,PR06,5,1468.76,2025-09-13
CLI1069,PR09,3,2075.67,2025-03-19
CLI1070,PR07,1,633.88,2025-07-27
CLI1070,PR09,7,4001.83,2025-01-28
CLI1070,PR10,6,682.58,2025-09-22
CLI1071,PR01,4,1184.2,2025-03-14
CLI1071,PR07,11,2192.06,2025-11-25
CLI1071,PR08,2,295.55,2025-02-16
CLI1071,PR09,11,9786.88,2025-03-05
CLI1072,PR03,3,2022.19,2025-09-21
CLI1073,PR03,11,3661.99,2026-02-11
CLI1073,PR05,12,3006.84,2025-10-17
CLI1073,PR06,7,3013.56,2025-02-14
CLI1074,PR01,4,2559.75,2025-07-01
CLI1074,PR05,1,683.62,2025-03-03
CLI1075,PR05,7,3583.92,2026-02-18
CLI1075,PR09,4,628.68,2025-06-07
CLI1076,PR08,7,933.51,2026-01-07
CLI1077,PR05,2,367.92,2026-01-28
CLI1077,PR10,2,1394.57,2025-04-06
CLI1078,PR01,5,1467.31,2025-03-16
CLI1078,PR06,10,8298.02,2025-12-14
CLI1079,PR10,1,255.34,2025-03-25
CLI1080,PR01,4,705.6,2025-08-04
CLI1080,PR09,5,3002.34,2025-12-05
CLI1080,PR10,10,3619.93,2025-06-14
CLI1081,PR03,3,1413.8,2025-09-28
CLI1082,PR01,6,4258.45,2025-11-26
CLI1082,PR08,11,4610.89,2025-03-21
CLI1083,PR01,3,1974.49,2025-10-27
CLI1083,PR09,8,5162.52,2025-12-31
CLI1084,PR02,7,2382.66,2026-02-14
CLI1084,PR03,11,4316.48,2025-07-10
CLI1084,PR04,9,3893.68,2025-07-25
CLI1085,PR03,6,4630.19,2025-11-18
CLI1085,PR07,9,5342.26,2025-06-30
CLI1085,PR10,4,580.48,2025-04-26
CLI1086,PR08,5,1075.41,2025-03-14
CLI1087,PR01,11,7542.69,2025-08-04
CLI1087,PR02,5,4180.9,2025-10-01
CLI1087,PR04,10,6551.02,2025-12-18
CLI1088,PR02,5,404.17,2025-01-23
CLI1088,PR03,5,4495.85,2025-03-05
CLI1088,PR09,11,9490.99,2025-09-29
CLI1089,PR02,8,5538.63,2025-10-23
CLI1089,PR07,1,471.76,2025-03-14
CLI1089,PR08,5,1274.71,2025-03-11
CLI1090,PR04,2,843.2,2025-03-29
CLI1091,PR07,7,2480.46,2026-01-06
CLI1092,PR07,9,2838.85,2025-02-03
CLI1093,PR06,7,891.73,2025-09-27
CLI1094,PR04,8,4917.61,2025-01-23
CLI1094,PR08,12,4027.07,2025-01-24
CLI1095,PR03,7,4084.24,2025-11-27
CLI1095,PR09,1,342.68,2025-09-19
CLI1095,PR10,5,3604.03,2025-12-27
CLI1096,PR02,9,2628.67,2025-12-21
CLI1097,PR02,10,3010.17,2026-01-10
CLI1097,PR08,4,1205.12,2026-01-11
CLI1098,PR01,8,4806.96,2026-01-30
CLI1098,PR02,9,6106.24,2025-06-18
CLI1098,PR03,7,6001.3,2025-08-01
CLI1098,PR04,4,1179.78,2025-08-30
CLI1099,PR02,8,4057.15,2025-06-12
CLI1099,PR03,4,2071.01,2025-05-10
CLI1100,PR02,5,406.0,2025-03-21
CLI1100,PR08,3,1769.02,2025-02-14
CLI1101,PR05,8,4737.72,2025-12-21
CLI1101,PR09,11,9771.54,2025-01-05
CLI1102,PR03,6,4928.37,2025-06-17
CLI1102,PR04,9,7083.42,2025-03-30
CLI1103,PR01,12,10735.44,2025-09-07
CLI1103,PR05,3,1328.42,2025-02-07
CLI1103,PR06,9,7821.49,2025-12-10
CLI1104,PR01,4,3521.88,2026-01-08
CLI1104,PR10,3,1911.69,2025-02-14
CLI1105,PR02,11,9416.41,2025-04-24
CLI1106,PR01,7,4083.74,2025-02-28
CLI1106,PR04,1,625.46,2025-04-30
CLI1106,PR05,5,1623.04,2025-03-31
CLI1107,PR09,9,5471.33,2025-04-05
CLI1108,PR01,12,7625.02,2025-12-27
CLI1108,PR08,8,6977.54,2025-10-11
CLI1108,PR09,1,889.56,2025-07-29
CLI1109,PR01,8,864.71,2025-08-11
CLI1109,PR05,12,10587.71,2025-01-04
CLI1110,PR05,6,3134.39,2025-06-04
CLI1111,PR10,7,4219.87,2025-05-19
CLI1112,PR03,2,660.36,2025-03-20
CLI1112,PR10,10,7063.42,2025-11-28
CLI1113,PR05,5,1739.45,2025-07-03
CLI1114,PR04,8,971.67,2025-11-03
CLI1115,PR02,7,4924.4,2025-05-10
CLI1115,PR08,8,4541.32,2025-06-07
