acao_id,acesso_id,tipo,dataHora,produto_id
ACAO00093277,AC0011511,ConsultarSaldo,2026-02-17T11:28:09,
ACAO00093278,AC0048781,PagarPix,2025-10-27T00:38:10,
ACAO00093279,AC0042904,ConsultarSaldo,2026-02-11T01:02:37,
ACAO00093280,AC0018635,VisualizarProduto,2025-09-09T06:17:59,PR04
ACAO00093281,AC0007624,VisualizarProduto,2025-12-15T05:39:21,PR02
ACAO00093282,AC0003525,SimularEmprestimo,2026-02-15T22:03:19,PR08
ACAO00093283,AC0034366,ConsultarSaldo,2025-12-19T13:25:21,
ACAO00093284,AC0027093,ConsultarSaldo,2025-12-03T01:46:04,
ACAO00093285,AC0028731,AlterarDadosCadastrais,2025-09-14T02:27:54,
ACAO00093286,AC0050415,VisualizarProduto,2026-01-10T07:12:36,PR03
ACAO00093287,AC0008961,ConsultarExtrato,2026-01-04T10:34:18,
ACAO00093288,AC0051116,PagarPix,2025-12-06T07:32:23,
ACAO00093289,AC0036112,PagarPix,2025-11-19T20:01:36,
ACAO00093290,AC0045178,ConsultarSaldo,2025-10-10T21:32:18,
ACAO00093291,AC0025637,ConsultarExtrato,2026-01-08T09:36:13,
ACAO00093292,AC0032111,SimularEmprestimo,2025-12-07T16:24:29,PR04
ACAO00093293,AC0008894,IniciarContratacao,2026-02-05T21:44:12,PR02
ACAO00093294,AC0010905,ConsultarSaldo,2025-11-12T18:55:56,
ACAO00093295,AC0014934,SimularEmprestimo,2025-11-30T21:13:20,PR01
ACAO00093296,AC0013934,IniciarContratacao,2025-12-12T06:37:08,PR02
ACAO00093297,AC0013209,SimularEmprestimo,2025-09-06T21:07:03,PR04
ACAO00093298,AC0016182,ConsultarSaldo,2025-12-11T15:42:46,
ACAO00093299,AC0015930,ConsultarSaldo,2026-01-02T05:36:45,
ACAO00093300,AC0006758,AlterarDadosCadastrais,2025-12-15T08:14:03,
ACAO00093301,AC0002080,AlterarDadosCadastrais,2025-12-20T07:33:13,
ACAO00093302,AC0026283,ConsultarExtrato,2025-12-08T04:33:24,
ACAO00093303,AC0029702,PagarPix,2026-01-14T18:58:39,
ACAO00093304,AC0052376,VisualizarProduto,2026-01-15T17:02:14,PR01
ACAO00093305,AC0009899,SimularEmprestimo,2025-11-11T06:30:31,PR08
ACAO00093306,AC0020398,ConsultarExtrato,2026-02-02T12:30:22,
ACAO00093307,AC0001538,ConsultarSaldo,2025-12-05T00:32:13,
ACAO00093308,AC0031918,VisualizarProduto,2025-10-08T08:21:05,PR01
ACAO00093309,AC0040926,VisualizarProduto,2026-02-03T19:03:04,PR10
ACAO00093310,AC0015775,PagarPix,2025-11-06T02:48:40,
ACAO00093311,AC0030385,PagarPix,2026-01-22T08:47:19,
ACAO00093312,AC0034065,ConsultarSaldo,2026-01-02T19:55:44,
ACAO00093313,AC0016237,ConsultarSaldo,2026-01-30T09:49:13,
ACAO00093314,AC0034011,PagarPix,2025-12-11T17:26:55,
ACAO00093315,AC0000796,IniciarContratacao,2025-12-10T20:44:38,PR02
ACAO00093316,AC0031653,ConsultarExtrato,2025-10-17T02:47:08,
ACAO00093317,AC0039534,ConsultarSaldo,2025-09-14T18:59:06,
ACAO00093318,AC0018236,ConsultarSaldo,2025-12-12T23:41:08,
ACAO00093319,AC0011540,ConsultarExtrato,2025-11-21T13:00:48,
ACAO00093320,AC0021865,IniciarContratacao,2026-01-26T08:47:57,PR07
ACAO00093321,AC0050624,ConsultarExtrato,2025-09-06T03:31:13,
ACAO00093322,AC0025040,PagarPix,2026-02-26T06:39:00,
ACAO00093323,AC0030220,ConsultarSaldo,2025-09-19T12:52:30,
ACAO00093324,AC0000554,VisualizarProduto,2025-12-22T22:31:35,PR06
ACAO00093325,AC0012683,IniciarContratacao,2025-09-02T22:47:29,PR07
ACAO00093326,AC0040631,ConsultarExtrato,2025-12-27T21:09:18,
ACAO00093327,AC0050161,ConsultarSaldo,2026-01-02T05:30:11,
ACAO00093328,AC0050757,PagarPix,2026-02-12T16:28:49,
ACAO00093329,AC0020779,ConsultarExtrato,2026-02-11T10:19:42,
ACAO00093330,AC0022947,AbrirChamado,2026-02-18T22:12:19,
ACAO00093331,AC0013971,AbrirChamado,2025-09-23T11:54:22,
ACAO00093332,AC0039575,SimularEmprestimo,2025-12-27T23:04:40,PR10
ACAO00093333,AC0035069,ConsultarExtrato,2025-12-27T04:15:16,
ACAO00093334,AC0048621,ConsultarExtrato,2025-11-24T11:45:02,
ACAO00093335,AC0029339,VisualizarProduto,2026-02-03T12:22:29,PR06
ACAO00093336,AC0012536,ConsultarSaldo,2025-12-04T20:18:04,
ACAO00093337,AC0034286,ConsultarExtrato,2025-12-14T22:19:21,
ACAO00093338,AC0013975,ConsultarSaldo,2025-09-21T09:47:58,
ACAO00093339,AC0009056,SimularEmprestimo,2026-02-25T18:52:48,PR07
ACAO00093340,AC0048536,PagarPix,2025-11-30T03:47:42,
ACAO00093341,AC0011077,PagarPix,2025-09-06T04:29:51,
ACAO00093342,AC0005132,ConsultarSaldo,2025-11-07T05:05:26,
ACAO00093343,AC0019428,VisualizarProduto,2025-11-26T22:59:59,PR03
ACAO00093344,AC0031984,VisualizarProduto,2025-10-04T14:00:48,PR03
ACAO00093345,AC0004361,ConsultarSaldo,2025-11-06T05:02:17,
ACAO00093346,AC0033846,ConsultarExtrato,2025-10-26T20:14:53,
ACAO00093347,AC0031195,VisualizarProduto,2026-02-08T22:43:19,PR03
ACAO00093348,AC0001054,ConsultarSaldo,2026-02-26T04:37:37,
ACAO00093349,AC0014776,SimularEmprestimo,2026-02-07T10:58:20,PR04
ACAO00093350,AC0007144,IniciarContratacao,2025-11-27T05:43:14,PR07
ACAO00093351,AC0020939,ConsultarSaldo,2025-10-11T05:20:06,
ACAO00093352,AC0004131,PagarPix,2025-12-18T01:21:43,
ACAO00093353,AC0004830,PagarPix,2025-12-22T18:12:18,
ACAO00093354,AC0049471,ConsultarSaldo,2025-10-19T16:38:18,
ACAO00093355,AC0002992,ConsultarSaldo,2025-12-26T06:35:30,
ACAO00093356,AC0000018,IniciarContratacao,2025-11-19T05:00:30,PR02
ACAO00093357,AC0038283,ConsultarSaldo,2025-10-05T11:13:48,
ACAO00093358,AC0004609,ConsultarExtrato,2025-12-24T10:07:16,
ACAO00093359,AC0000249,IniciarContratacao,2025-11-12T20:59:31,PR07
ACAO00093360,AC0039028,PagarPix,2025-09-30T22:42:30,
ACAO00093361,AC0017607,PagarPix,2025-12-25T16:22:58,
ACAO00093362,AC0008184,IniciarContratacao,2026-02-14T09:12:10,PR08
ACAO00093363,AC0045542,IniciarContratacao,2025-09-23T23:40:13,PR02
ACAO00093364,AC0014722,IniciarContratacao,2026-02-24T00:05:33,PR05
ACAO00093365,AC0016171,ConsultarExtrato,2025-11-30T14:52:51,
ACAO00093366,AC0026072,VisualizarProduto,2025-09-26T09:40:17,PR10
ACAO00093367,AC0000906,VisualizarProduto,2026-02-15T21:57:41,PR08
ACAO00093368,AC0026180,SimularEmprestimo,2026-01-30T11:17:11,PR10
ACAO00093369,AC0009597,IniciarContratacao,2025-11-05T04:24:54,PR05
ACAO00093370,AC0044984,VisualizarProduto,2025-09-29T04:01:13,PR04
ACAO00093371,AC0025811,PagarPix,2025-10-19T19:11:27,
ACAO00093372,AC0036440,VisualizarProduto,2025-12-05T22:33:39,PR04
ACAO00093373,AC0017641,VisualizarProduto,2025-10-08T21:56:55,PR04
ACAO00093374,AC0005226,ConsultarExtrato,2026-02-23T03:57:33,
ACAO00093375,AC0033295,VisualizarProduto,2025-12-30T15:46:37,PR07
ACAO00093376,AC0041586,VisualizarProduto,2025-09-22T13:17:47,PR10
ACAO00093377,AC0048509,ConsultarSaldo,2025-12-22T04:27:59,
ACAO00093378,AC0036321,PagarPix,2026-01-04T21:52:30,
ACAO00093379,AC0031753,ConsultarSaldo,2025-11-09T10:25:50,
ACAO00093380,AC0018996,IniciarContratacao,2025-11-12T20:11:32,PR02
ACAO00093381,AC0022444,PagarPix,2025-09-08T11:39:02,
ACAO00093382,AC0007350,SimularEmprestimo,2026-02-01T09:34:53,PR09
ACAO00093383,AC0014760,ConsultarExtrato,2025-12-15T13:12:08,
ACAO00093384,AC0030012,ConsultarSaldo,2025-10-27T17:56:59,
ACAO00093385,AC0029453,ConsultarExtrato,2025-11-08T09:05:25,
ACAO00093386,AC0005803,VisualizarProduto,2025-12-07T14:31:20,PR06
ACAO00093387,AC0010297,AlterarDadosCadastrais,2026-02-24T13:11:53,
ACAO00093388,AC0036547,ConsultarExtrato,2025-10-26T13:52:49,
ACAO00093389,AC0022491,VisualizarProduto,2025-12-03T21:40:07,PR10
ACAO00093390,AC0045566,PagarPix,2025-12-19T17:18:36,
ACAO00093391,AC0044627,AbrirChamado,2026-02-01T22:49:37,
ACAO00093392,AC0023011,AbrirChamado,2025-09-22T16:31:14,
ACAO00093393,AC0036171,ConsultarExtrato,2025-10-21T06:07:32,
ACAO00093394,AC0015528,SimularEmprestimo,2025-11-19T08:39:35,PR09
ACAO00093395,AC0029461,AbrirChamado,2025-12-17T16:26:59,
ACAO00093396,AC0035675,SimularEmprestimo,2025-12-26T15:10:51,PR09
ACAO00093397,AC0028479,VisualizarProduto,2025-09-18T14:14:49,PR08
ACAO00093398,AC0007788,SimularEmprestimo,2025-12-07T20:01:21,PR01
ACAO00093399,AC0005770,ConsultarExtrato,2025-12-28T00:30:08,
ACAO00093400,AC0014505,ConsultarSaldo,2025-09-04T10:56:22,
ACAO00093401,AC0042531,ConsultarSaldo,2025-09-25T06:13:45,
ACAO00093402,AC0005634,PagarPix,2025-10-28T22:45:43,
ACAO00093403,AC0036706,VisualizarProduto,2026-01-29T23:35:06,PR10
ACAO00093404,AC0051762,VisualizarProduto,2025-12-08T11:11:42,PR04
ACAO00093405,AC0017973,ConsultarSaldo,2025-11-12T19:06:27,
ACAO00093406,AC0002481,VisualizarProduto,2026-02-04T04:31:45,PR08
ACAO00093407,AC0011433,IniciarContratacao,2025-11-12T05:46:11,PR06
ACAO00093408,AC0003837,ConsultarExtrato,2026-01-27T22:52:24,
ACAO00093409,AC0050783,SimularEmprestimo,2025-10-24T10:18:38,PR03
ACAO00093410,AC0000887,ConsultarSaldo,2026-01-15T01:34:06,
ACAO00093411,AC0023077,ConsultarSaldo,2025-11-16T23:37:04,
ACAO00093412,AC0051824,VisualizarProduto,2025-09-23T23:05:53,PR03
ACAO00093413,AC0023356,VisualizarProduto,2025-11-29T19:33:15,PR01
ACAO00093414,AC0005430,SimularEmprestimo,2026-01-04T19:03:42,PR07
ACAO00093415,AC0037435,ConsultarExtrato,2025-12-20T00:53:39,
ACAO00093416,AC0040009,ConsultarExtrato,2025-09-24T10:57:40,
ACAO00093417,AC0044188,VisualizarProduto,2025-09-17T19:10:36,PR07
ACAO00093418,AC0017758,PagarPix,2025-11-17T22:03:49,
ACAO00093419,AC0008643,PagarPix,2026-01-29T12:37:14,
ACAO00093420,AC0020061,IniciarContratacao,2025-10-07T10:45:07,PR01
ACAO00093421,AC0018455,ConsultarExtrato,2025-09-11T16:01:17,
ACAO00093422,AC0046497,ConsultarSaldo,2025-12-09T16:27:04,
ACAO00093423,AC0008273,ConsultarSaldo,2025-11-13T17:02:05,
ACAO00093424,AC0019762,SimularEmprestimo,2025-09-04T10:47:50,PR10
ACAO00093425,AC0041892,SimularEmprestimo,2025-09-04T03:24:17,PR06
ACAO00093426,AC0034103,VisualizarProduto,2025-10-04T10:20:57,PR07
ACAO00093427,AC0046522,AbrirChamado,2026-01-23T11:20:19,
ACAO00093428,AC0044642,PagarPix,2025-10-30T04:43:06,
ACAO00093429,AC0016575,ConsultarSaldo,2025-11-29T08:56:08,
ACAO00093430,AC0049836,PagarPix,2025-12-09T05:09:25,
ACAO00093431,AC0033775,PagarPix,2026-01-07T11:42:21,
ACAO00093432,AC0005120,ConsultarSaldo,2025-10-21T21:29:16,
ACAO00093433,AC0005820,VisualizarProduto,2026-01-17T14:25:45,PR08
ACAO00093434,AC0035740,PagarPix,2026-01-09T07:42:17,
ACAO00093435,AC0018532,ConsultarSaldo,2025-12-18T19:03:49,
ACAO00093436,AC0022544,IniciarContratacao,2026-02-24T23:54:32,PR10
ACAO00093437,AC0006645,ConsultarExtrato,2026-02-10T15:10:44,
ACAO00093438,AC0010296,ConsultarExtrato,2025-12-02T08:15:14,
ACAO00093439,AC0017182,IniciarContratacao,2025-10-05T15:34:59,PR02
ACAO00093440,AC0006438,PagarPix,2026-01-06T12:36:19,
ACAO00093441,AC0041554,ConsultarSaldo,2026-02-17T14:36:11,
ACAO00093442,AC0005711,AlterarDadosCadastrais,2026-02-15T10:18:14,
ACAO00093443,AC0004793,VisualizarProduto,2026-01-13T17:37:28,PR06
ACAO00093444,AC0008992,ConsultarSaldo,2025-10-28T19:07:52,
ACAO00093445,AC0036334,IniciarContratacao,2025-12-09T21:02:32,PR07
ACAO00093446,AC0006051,VisualizarProduto,2026-02-04T10:41:30,PR02
ACAO00093447,AC0011101,VisualizarProduto,2026-02-08T02:53:19,PR10
ACAO00093448,AC0018368,ConsultarSaldo,2026-01-07T01:48:12,
ACAO00093449,AC0035120,AlterarDadosCadastrais,2025-10-12T11:15:16,
ACAO00093450,AC0024028,PagarPix,2026-02-18T13:47:37,
ACAO00093451,AC0003987,ConsultarSaldo,2025-10-27T13:00:10,
ACAO00093452,AC0040639,ConsultarSaldo,2026-02-17T00:36:35,
ACAO00093453,AC0017713,ConsultarSaldo,2026-02-01T03:11:46,
ACAO00093454,AC0034057,VisualizarProduto,2026-02-01T10:29:50,PR10
ACAO00093455,AC0016296,PagarPix,2026-01-14T15:21:35,
ACAO00093456,AC0028219,VisualizarProduto,2025-12-31T17:44:59,PR01
ACAO00093457,AC0036582,ConsultarExtrato,2025-11-29T20:58:24,
ACAO00093458,AC0007541,VisualizarProduto,2025-09-20T14:24:38,PR09
ACAO00093459,AC0035466,VisualizarProduto,2025-11-04T01:48:06,PR05
ACAO00093460,AC0003260,PagarPix,2025-11-11T04:46:50,
ACAO00093461,AC0022936,VisualizarProduto,2025-09-02T19:52:41,PR01
ACAO00093462,AC0007315,ConsultarExtrato,2025-10-22T13:29:39,
ACAO00093463,AC0040566,ConsultarSaldo,2026-01-26T04:17:50,
ACAO00093464,AC0019730,ConsultarSaldo,2026-02-27T03:12:54,
ACAO00093465,AC0000688,ConsultarSaldo,2026-02-21T13:35:09,
ACAO00093466,AC0001995,AlterarDadosCadastrais,2025-12-26T21:08:48,
ACAO00093467,AC0019892,IniciarContratacao,2026-02-22T16:30:22,PR03
ACAO00093468,AC0019229,VisualizarProduto,2025-09-07T21:58:28,PR09
ACAO00093469,AC0000276,ConsultarSaldo,2025-11-26T03:34:41,
ACAO00093470,AC0052224,SimularEmprestimo,2025-12-04T14:40:38,PR01
ACAO00093471,AC0006108,PagarPix,2026-01-03T03:48:15,
ACAO00093472,AC0048061,SimularEmprestimo,2026-01-14T19:47:35,PR08
ACAO00093473,AC0026171,ConsultarSaldo,2025-10-28T13:28:34,
ACAO00093474,AC0008819,VisualizarProduto,2025-11-08T16:06:20,PR07
ACAO00093475,AC0003633,PagarPix,2026-03-01T01:16:00,
ACAO00093476,AC0018148,VisualizarProduto,2025-09-03T14:38:08,PR10
ACAO00093477,AC0028806,ConsultarExtrato,2025-10-05T12:34:39,
ACAO00093478,AC0032100,SimularEmprestimo,2025-09-09T18:54:23,PR01
ACAO00093479,AC0010000,PagarPix,2026-02-14T23:55:46,
ACAO00093480,AC0011393,ConsultarExtrato,2025-09-17T16:24:06,
ACAO00093481,AC0008161,ConsultarExtrato,2025-12-14T17:27:06,
ACAO00093482,AC0030943,SimularEmprestimo,2025-10-27T20:43:20,PR01
ACAO00093483,AC0011688,AlterarDadosCadastrais,2026-01-30T12:24:47,
ACAO00093484,AC0045783,VisualizarProduto,2025-11-17T09:12:01,PR10
ACAO00093485,AC0010392,VisualizarProduto,2025-09-05T00:47:17,PR03
ACAO00093486,AC0000058,ConsultarSaldo,2026-01-13T19:34:50,
ACAO00093487,AC0006184,PagarPix,2026-01-15T22:04:17,
ACAO00093488,AC0041754,VisualizarProduto,2025-12-05T05:03:52,PR03
ACAO00093489,AC0023126,ConsultarSaldo,2026-02-17T22:45:45,
ACAO00093490,AC0042165,SimularEmprestimo,2026-01-08T11:18:45,PR03
ACAO00093491,AC0015962,VisualizarProduto,2026-01-22T17:45:41,PR09
ACAO00093492,AC0002292,IniciarContratacao,2026-02-18T09:19:23,PR08
ACAO00093493,AC0040729,PagarPix,2025-12-12T09:22:58,
ACAO00093494,AC0036147,ConsultarSaldo,2026-02-10T01:55:32,
ACAO00093495,AC0031434,ConsultarExtrato,2025-12-05T13:12:06,
ACAO00093496,AC0030986,AlterarDadosCadastrais,2026-01-03T13:44:34,
ACAO00093497,AC0010392,VisualizarProduto,2025-09-05T00:47:52,PR09
ACAO00093498,AC0029633,SimularEmprestimo,2025-09-23T09:00:24,PR03
ACAO00093499,AC0045116,ConsultarSaldo,2025-09-07T14:31:26,
ACAO00093500,AC0004145,PagarPix,2025-11-04T05:40:40,
ACAO00093501,AC0032099,PagarPix,2025-12-03T12:28:13,
ACAO00093502,AC0035762,ConsultarSaldo,2025-11-29T13:52:40,
ACAO00093503,AC0030571,SimularEmprestimo,2026-02-01T02:00:52,PR05
ACAO00093504,AC0023113,ConsultarSaldo,2025-09-13T07:15:42,
ACAO00093505,AC0039125,IniciarContratacao,2025-10-18T03:16:07,PR03
ACAO00093506,AC0021595,VisualizarProduto,2025-11-07T21:46:16,PR01
ACAO00093507,AC0047499,PagarPix,2025-11-24T06:14:44,
ACAO00093508,AC0043900,ConsultarSaldo,2025-12-03T00:48:51,
ACAO00093509,AC0030218,PagarPix,2025-10-24T08:14:27,
ACAO00093510,AC0040930,PagarPix,2025-12-21T09:56:10,
ACAO00093511,AC0021478,ConsultarExtrato,2026-01-17T14:42:14,
ACAO00093512,AC0005882,ConsultarSaldo,2026-02-24T20:00:56,
ACAO00093513,AC0027634,VisualizarProduto,2025-10-29T07:42:09,PR06
ACAO00093514,AC0038734,SimularEmprestimo,2026-01-25T16:06:34,PR02
ACAO00093515,AC0011282,PagarPix,2025-10-12T07:42:21,
ACAO00093516,AC0005402,ConsultarExtrato,2025-11-12T20:19:41,
ACAO00093517,AC0041488,SimularEmprestimo,2026-02-21T20:35:56,PR08
ACAO00093518,AC0038479,ConsultarSaldo,2026-02-17T01:48:54,
ACAO00093519,AC0007000,PagarPix,2025-10-12T13:40:38,
ACAO00093520,AC0016556,PagarPix,2025-12-27T13:02:13,
ACAO00093521,AC0003887,ConsultarExtrato,2026-01-31T14:31:51,
ACAO00093522,AC0049904,ConsultarExtrato,2025-10-14T19:22:28,
ACAO00093523,AC0042943,PagarPix,2026-02-10T12:40:43,
ACAO00093524,AC0001073,SimularEmprestimo,2026-01-19T12:45:21,PR05
ACAO00093525,AC0024047,ConsultarSaldo,2025-11-26T19:36:03,
ACAO00093526,AC0010135,AlterarDadosCadastrais,2025-12-08T00:49:18,
ACAO00093527,AC0040292,VisualizarProduto,2026-02-04T04:36:36,PR03
ACAO00093528,AC0030059,ConsultarExtrato,2026-02-06T18:15:31,
ACAO00093529,AC0015625,PagarPix,2026-02-03T09:27:27,
ACAO00093530,AC0028971,PagarPix,2025-12-06T17:24:26,
ACAO00093531,AC0037205,VisualizarProduto,2025-09-12T03:13:03,PR03
ACAO00093532,AC0024531,ConsultarSaldo,2025-10-30T17:45:58,
ACAO00093533,AC0038819,VisualizarProduto,2025-11-14T19:46:45,PR07
ACAO00093534,AC0035936,PagarPix,2025-12-07T12:43:46,
ACAO00093535,AC0021521,ConsultarSaldo,2025-11-17T13:41:03,
ACAO00093536,AC0039535,PagarPix,2025-09-06T16:13:49,
ACAO00093537,AC0014851,AbrirChamado,2025-11-28T20:45:02,
ACAO00093538,AC0030630,IniciarContratacao,2026-01-19T00:01:18,PR01
ACAO00093539,AC0025701,ConsultarExtrato,2026-02-19T16:04:00,
ACAO00093540,AC0032896,SimularEmprestimo,2026-02-15T04:37:58,PR06
ACAO00093541,AC0002220,SimularEmprestimo,2025-11-26T06:09:20,PR03
ACAO00093542,AC0028023,AlterarDadosCadastrais,2026-01-15T08:12:36,
ACAO00093543,AC0045592,VisualizarProduto,2026-01-07T00:31:27,PR04
ACAO00093544,AC0032074,VisualizarProduto,2025-10-13T18:55:32,PR02
ACAO00093545,AC0006756,AlterarDadosCadastrais,2025-12-23T21:52:01,
ACAO00093546,AC0029405,VisualizarProduto,2026-01-13T08:40:16,PR03
ACAO00093547,AC0036492,PagarPix,2025-09-20T07:35:50,
ACAO00093548,AC0005085,PagarPix,2025-10-20T23:26:36,
ACAO00093549,AC0005639,ConsultarExtrato,2025-12-16T18:51:20,
ACAO00093550,AC0038021,ConsultarExtrato,2025-10-14T07:20:26,
ACAO00093551,AC0047738,VisualizarProduto,2025-10-11T18:23:37,PR06
ACAO00093552,AC0043793,IniciarContratacao,2025-11-09T02:21:00,PR02
ACAO00093553,AC0032712,ConsultarExtrato,2025-10-15T03:50:59,
ACAO00093554,AC0024608,VisualizarProduto,2025-12-11T20:56:59,PR01
ACAO00093555,AC0026662,ConsultarSaldo,2025-11-28T18:01:09,
ACAO00093556,AC0006383,ConsultarSaldo,2026-02-13T21:49:03,
ACAO00093557,AC0000030,ConsultarSaldo,2026-01-11T12:31:31,
ACAO00093558,AC0026628,ConsultarExtrato,2026-02-20T20:03:51,
ACAO00093559,AC0024951,IniciarContratacao,2026-02-14T05:15:14,PR01
ACAO00093560,AC0041284,ConsultarExtrato,2026-01-10T06:14:47,
ACAO00093561,AC0020672,ConsultarSaldo,2025-10-14T21:43:58,
ACAO00093562,AC0014597,ConsultarSaldo,2025-09-11T18:38:39,
ACAO00093563,AC0041347,ConsultarSaldo,2025-10-23T01:37:05,
ACAO00093564,AC0021771,ConsultarExtrato,2026-02-20T04:55:48,
ACAO00093565,AC0023787,ConsultarSaldo,2025-11-24T22:28:39,
ACAO00093566,AC0038378,PagarPix,2025-11-13T11:31:26,
ACAO00093567,AC0036415,PagarPix,2026-02-10T22:28:31,
ACAO00093568,AC0027173,ConsultarSaldo,2025-11-15T07:18:51,
ACAO00093569,AC0035176,ConsultarExtrato,2026-02-24T13:41:22,
ACAO00093570,AC0003371,ConsultarExtrato,2025-11-04T18:30:49,
ACAO00093571,AC0011447,PagarPix,2025-10-17T22:03:55,
ACAO00093572,AC0002181,AlterarDadosCadastrais,2025-10-28T05:31:17,
ACAO00093573,AC0009869,VisualizarProduto,2025-12-23T11:01:48,PR05
ACAO00093574,AC0047360,SimularEmprestimo,2026-02-03T11:49:26,PR05
ACAO00093575,AC0050582,IniciarContratacao,2025-10-24T15:36:59,PR02
ACAO00093576,AC0007923,VisualizarProduto,2026-01-03T00:05:03,PR08
ACAO00093577,AC0017823,PagarPix,2025-09-19T06:17:49,
ACAO00093578,AC0034517,AlterarDadosCadastrais,2026-02-24T03:56:01,
ACAO00093579,AC0049843,ConsultarSaldo,2025-11-09T09:24:15,
ACAO00093580,AC0001688,ConsultarSaldo,2025-12-27T23:23:21,
ACAO00093581,AC0017934,SimularEmprestimo,2025-09-23T09:44:09,PR10
ACAO00093582,AC0000972,PagarPix,2025-11-26T19:04:39,
ACAO00093583,AC0006155,VisualizarProduto,2025-12-18T07:51:16,PR04
ACAO00093584,AC0010156,IniciarContratacao,2025-10-13T13:21:57,PR09
ACAO00093585,AC0007340,ConsultarExtrato,2025-11-06T12:23:35,
ACAO00093586,AC0001673,ConsultarExtrato,2026-01-27T05:58:15,
ACAO00093587,AC0006906,VisualizarProduto,2025-12-01T14:13:34,PR05
ACAO00093588,AC0005126,PagarPix,2026-01-26T10:16:20,
ACAO00093589,AC0047935,IniciarContratacao,2026-01-14T18:43:50,PR09
ACAO00093590,AC0010959,PagarPix,2026-01-27T15:28:57,
ACAO00093591,AC0011308,ConsultarSaldo,2025-09-10T17:38:20,
ACAO00093592,AC0024350,SimularEmprestimo,2026-01-01T00:38:26,PR04
ACAO00093593,AC0033140,VisualizarProduto,2026-02-05T20:14:14,PR09
ACAO00093594,AC0004396,VisualizarProduto,2025-09-30T07:36:33,PR03
ACAO00093595,AC0012829,PagarPix,2026-01-02T17:09:08,
ACAO00093596,AC0004526,ConsultarSaldo,2025-12-20T10:51:06,
ACAO00093597,AC0031452,VisualizarProduto,2025-12-25T22:03:15,PR07
ACAO00093598,AC0018734,ConsultarSaldo,2025-09-12T23:40:56,
ACAO00093599,AC0049929,PagarPix,2026-02-10T08:46:15,
ACAO00093600,AC0001911,ConsultarSaldo,2026-02-21T21:33:46,
ACAO00093601,AC0023929,ConsultarExtrato,2026-02-23T15:42:50,
ACAO00093602,AC0016088,ConsultarExtrato,2025-12-02T22:55:54,
ACAO00093603,AC0014935,ConsultarSaldo,2026-01-20T15:45:21,
ACAO00093604,AC0045694,ConsultarSaldo,2025-09-19T13:31:46,
ACAO00093605,AC0036213,ConsultarExtrato,2026-02-05T14:08:29,
ACAO00093606,AC0029327,AbrirChamado,2026-02-21T08:46:09,
ACAO00093607,AC0031897,ConsultarExtrato,2025-09-23T15:08:46,
ACAO00093608,AC0039054,IniciarContratacao,2026-02-14T17:40:49,PR06
ACAO00093609,AC0051173,PagarPix,2025-12-08T09:06:50,
ACAO00093610,AC0023503,ConsultarExtrato,2025-12-20T19:14:21,
ACAO00093611,AC0039075,ConsultarSaldo,2025-10-13T07:35:33,
ACAO00093612,AC0010961,PagarPix,2026-02-01T08:03:50,
ACAO00093613,AC0032665,ConsultarSaldo,2025-11-09T06:22:27,
ACAO00093614,AC0032728,ConsultarExtrato,2026-01-16T16:12:19,
ACAO00093615,AC0001372,ConsultarSaldo,2025-11-01T08:32:01,
ACAO00093616,AC0032692,ConsultarExtrato,2026-01-02T22:24:48,
ACAO00093617,AC0019149,ConsultarSaldo,2025-11-29T22:32:21,
ACAO00093618,AC0008879,ConsultarSaldo,2025-10-07T21:23:28,
ACAO00093619,AC0008746,ConsultarSaldo,2026-01-12T08:56:41,
ACAO00093620,AC0030508,IniciarContratacao,2026-02-18T14:05:20,PR04
ACAO00093621,AC0042130,ConsultarSaldo,2025-11-12T20:20:17,
ACAO00093622,AC0045569,PagarPix,2026-01-14T00:57:18,
ACAO00093623,AC0004345,AlterarDadosCadastrais,2026-01-11T12:48:01,
ACAO00093624,AC0018284,SimularEmprestimo,2026-01-23T07:10:18,PR09
ACAO00093625,AC0010343,ConsultarSaldo,2025-09-30T07:52:27,
ACAO00093626,AC0017211,AbrirChamado,2025-09-22T06:42:23,
ACAO00093627,AC0013775,ConsultarSaldo,2025-11-02T05:18:01,
ACAO00093628,AC0014505,ConsultarExtrato,2025-09-04T10:57:18,
ACAO00093629,AC0014874,ConsultarExtrato,2025-10-11T23:20:56,
ACAO00093630,AC0029476,ConsultarSaldo,2026-02-02T00:51:09,
ACAO00093631,AC0030318,ConsultarExtrato,2026-01-26T07:23:42,
ACAO00093632,AC0004851,PagarPix,2025-12-20T02:36:19,
ACAO00093633,AC0015549,ConsultarSaldo,2025-12-01T11:30:22,
ACAO00093634,AC0023381,AbrirChamado,2025-12-25T05:36:42,
ACAO00093635,AC0014828,IniciarContratacao,2026-02-08T18:33:15,PR02
ACAO00093636,AC0050641,AbrirChamado,2025-11-30T06:13:17,
ACAO00093637,AC0045479,PagarPix,2025-09-25T23:23:16,
ACAO00093638,AC0049875,ConsultarExtrato,2025-10-16T03:05:10,
ACAO00093639,AC0025709,VisualizarProduto,2025-12-07T06:29:46,PR07
ACAO00093640,AC0010361,PagarPix,2025-12-21T11:18:26,
ACAO00093641,AC0007595,ConsultarExtrato,2025-09-29T21:40:11,
ACAO00093642,AC0029111,ConsultarSaldo,2025-11-05T14:32:38,
