acesso_id,cliente_id,dataHora,canal,sucesso,duracaoSegundos
AC0044150,CLI0542,2026-02-04T23:29:56,WebApp,True,615
AC0044151,CLI0143,2026-01-17T19:26:37,App,True,825
AC0044152,CLI1042,2025-10-08T22:35:25,App,True,676
AC0044153,CLI0704,2025-12-04T13:31:09,WebApp,True,179
AC0044154,CLI0417,2025-09-05T13:41:08,App,True,161
AC0044155,CLI0941,2025-12-19T10:54:50,App,True,796
AC0044156,CLI0522,2025-10-17T07:51:42,WebApp,True,585
AC0044157,CLI0804,2025-11-30T01:30:36,App,True,539
AC0044158,CLI0458,2026-02-18T09:20:26,WebApp,True,709
AC0044159,CLI0204,2025-10-22T18:18:51,App,True,730
AC0044160,CLI0376,2026-01-12T02:20:36,WebApp,True,528
AC0044161,CLI0916,2026-01-26T07:17:42,WebApp,True,472
AC0044162,CLI1222,2025-11-07T15:40:17,WebApp,True,402
AC0044163,CLI0690,2025-12-05T03:07:37,App,True,308
AC0044164,CLI0350,2026-01-17T23:56:12,WebApp,True,629
AC0044165,CLI0134,2026-02-16T20:11:01,App,True,519
AC0044166,CLI1341,2025-11-16T21:24:10,App,True,695
AC0044167,CLI1318,2025-09-18T07:42:27,App,True,895
AC0044168,CLI1222,2025-11-28T06:57:23,WebApp,True,261
AC0044169,CLI0732,2025-12-03T00:03:47,WebApp,True,670
AC0044170,CLI1292,2026-02-13T12:51:04,App,False,0
AC0044171,CLI0234,2025-12-03T12:32:35,App,True,828
AC0044172,CLI0389,2025-09-18T18:12:49,App,True,852
AC0044173,CLI1358,2025-09-18T05:00:37,App,True,403
AC0044174,CLI0243,2025-10-12T16:14:04,WebApp,True,665
AC0044175,CLI1054,2025-11-13T17:21:01,App,True,386
AC0044176,CLI1030,2025-11-12T21:44:50,WebApp,True,218
AC0044177,CLI0120,2026-01-06T18:44:25,App,True,395
AC0044178,CLI0042,2025-11-27T09:24:40,WebApp,True,716
AC0044179,CLI1437,2026-02-21T22:41:07,WebApp,True,101
AC0044180,CLI1211,2025-10-15T13:50:34,WebApp,True,697
AC0044181,CLI0169,2026-02-10T03:23:40,App,True,859
AC0044182,CLI0737,2025-09-25T05:01:13,WebApp,True,749
AC0044183,CLI0921,2025-09-03T15:47:10,WebApp,True,121
AC0044184,CLI1405,2025-12-24T14:48:44,App,True,722
AC0044185,CLI0015,2025-12-05T05:32:32,App,True,869
AC0044186,CLI1453,2025-09-23T23:46:27,WebApp,True,687
AC0044187,CLI0908,2025-10-03T23:46:06,WebApp,True,338
AC0044188,CLI0563,2025-09-17T19:07:00,App,True,446
AC0044189,CLI1120,2025-09-10T19:08:16,App,True,486
AC0044190,CLI1458,2025-09-02T09:21:48,App,True,284
AC0044191,CLI0592,2025-11-20T18:42:30,WebApp,True,302
AC0044192,CLI1421,2025-10-06T23:13:52,App,True,191
AC0044193,CLI0807,2025-11-15T10:01:03,App,True,384
AC0044194,CLI0521,2026-02-08T05:13:40,App,True,98
AC0044195,CLI0526,2025-09-13T18:58:06,App,True,496
AC0044196,CLI0750,2025-12-23T00:49:25,App,True,395
AC0044197,CLI0105,2025-12-31T20:34:48,WebApp,True,93
AC0044198,CLI1281,2026-02-10T09:26:00,WebApp,True,622
AC0044199,CLI0021,2025-09-11T21:18:53,WebApp,True,521
AC0044200,CLI0203,2025-09-08T12:33:48,WebApp,True,577
AC0044201,CLI1204,2025-11-07T14:52:13,App,True,867
AC0044202,CLI0223,2025-12-23T18:28:33,WebApp,True,46
AC0044203,CLI0715,2026-02-02T02:16:35,App,True,875
AC0044204,CLI0560,2025-09-13T18:11:59,App,True,472
AC0044205,CLI0353,2026-02-18T08:31:23,App,False,0
AC0044206,CLI0083,2026-01-12T06:33:18,App,True,493
AC0044207,CLI0444,2026-02-02T19:46:10,App,True,285
AC0044208,CLI0781,2025-12-15T15:44:15,WebApp,True,301
AC0044209,CLI0818,2025-09-08T20:59:22,App,True,678
AC0044210,CLI0749,2025-12-13T20:57:44,App,True,581
AC0044211,CLI0914,2026-02-21T11:18:47,App,True,890
AC0044212,CLI0464,2025-10-12T15:33:04,App,True,79
AC0044213,CLI1418,2025-09-23T05:03:41,App,True,618
AC0044214,CLI0327,2025-09-09T22:55:24,App,True,625
AC0044215,CLI0096,2026-02-01T11:13:05,App,False,0
AC0044216,CLI0809,2026-01-25T03:42:53,App,True,853
AC0044217,CLI1481,2025-12-29T18:42:54,WebApp,True,191
AC0044218,CLI0896,2026-01-17T18:26:04,App,True,622
AC0044219,CLI1402,2025-10-17T23:57:45,App,True,836
AC0044220,CLI1332,2026-02-07T06:12:16,WebApp,False,0
AC0044221,CLI0797,2025-09-06T05:40:25,App,True,84
AC0044222,CLI0085,2025-12-14T18:41:46,App,False,0
AC0044223,CLI0286,2025-09-09T23:22:27,App,True,449
AC0044224,CLI0610,2025-12-15T09:44:19,App,True,812
AC0044225,CLI0826,2025-09-28T00:34:09,App,True,647
AC0044226,CLI0761,2026-02-06T02:20:05,App,True,749
AC0044227,CLI1289,2026-01-27T07:55:21,App,True,399
AC0044228,CLI0149,2025-10-01T02:00:42,App,True,690
AC0044229,CLI1208,2025-09-10T00:15:48,App,True,693
AC0044230,CLI0055,2025-10-19T11:27:15,App,True,404
AC0044231,CLI0489,2026-01-27T15:10:33,App,True,448
AC0044232,CLI0115,2026-01-16T05:31:13,App,True,655
AC0044233,CLI0946,2025-10-01T10:35:31,App,True,685
AC0044234,CLI1482,2025-12-07T03:51:24,WebApp,True,890
AC0044235,CLI0756,2025-11-01T18:43:18,App,True,338
AC0044236,CLI0216,2025-11-13T03:52:09,WebApp,True,346
AC0044237,CLI1160,2025-10-01T19:30:46,App,False,0
AC0044238,CLI0111,2025-11-20T08:19:08,App,True,286
AC0044239,CLI0220,2026-01-11T11:25:11,WebApp,True,470
AC0044240,CLI0341,2026-03-01T00:02:02,App,True,98
AC0044241,CLI0820,2025-09-07T17:51:02,App,True,656
AC0044242,CLI1019,2025-11-30T22:10:47,App,True,564
AC0044243,CLI0222,2025-09-05T10:54:02,App,True,726
AC0044244,CLI0348,2025-11-25T02:46:50,App,True,484
AC0044245,CLI1382,2025-11-12T03:51:42,App,False,0
AC0044246,CLI0738,2025-09-14T16:01:44,App,True,894
AC0044247,CLI1497,2025-09-14T05:33:21,WebApp,True,826
AC0044248,CLI0229,2026-02-17T03:25:06,WebApp,True,198
AC0044249,CLI1342,2026-02-13T06:23:56,App,False,0
AC0044250,CLI1391,2025-12-19T06:05:20,App,True,642
AC0044251,CLI0913,2025-09-12T01:03:44,App,True,792
AC0044252,CLI1087,2025-10-28T20:56:06,App,True,867
AC0044253,CLI0754,2025-11-25T07:42:27,App,True,279
AC0044254,CLI0039,2025-10-10T15:06:20,App,True,94
AC0044255,CLI1101,2025-11-18T06:23:54,App,True,608
AC0044256,CLI1145,2025-09-24T20:14:28,WebApp,True,684
AC0044257,CLI0401,2025-11-15T12:16:41,App,True,130
AC0044258,CLI1339,2026-01-16T16:42:29,App,True,531
AC0044259,CLI0235,2025-10-05T23:19:26,App,True,37
AC0044260,CLI1325,2025-11-06T12:15:30,App,True,116
AC0044261,CLI0855,2025-09-03T16:37:51,App,True,137
AC0044262,CLI0194,2026-01-14T10:52:25,App,True,552
AC0044263,CLI0086,2025-11-20T18:38:55,WebApp,False,0
AC0044264,CLI1062,2025-10-29T13:13:43,App,False,0
AC0044265,CLI1460,2026-01-03T01:26:08,App,True,722
AC0044266,CLI1204,2026-02-22T08:02:24,App,True,482
AC0044267,CLI0387,2025-11-19T07:15:25,App,True,92
AC0044268,CLI0889,2025-11-15T07:56:57,App,True,31
AC0044269,CLI0513,2025-09-19T01:14:07,WebApp,True,351
AC0044270,CLI1026,2026-02-07T10:48:33,App,False,0
AC0044271,CLI0250,2026-01-03T08:22:08,App,True,199
AC0044272,CLI0300,2025-10-09T04:06:12,App,True,163
AC0044273,CLI1005,2025-10-23T03:19:01,App,True,764
AC0044274,CLI0966,2025-11-09T06:23:35,App,True,617
AC0044275,CLI0532,2025-12-22T17:52:58,WebApp,True,600
AC0044276,CLI0279,2025-12-18T23:47:56,App,True,833
AC0044277,CLI0547,2026-02-28T05:00:18,App,True,781
AC0044278,CLI0733,2025-09-29T19:12:09,App,True,578
AC0044279,CLI0136,2025-12-31T09:09:11,App,True,168
AC0044280,CLI1096,2026-02-02T22:48:13,App,True,201
AC0044281,CLI1303,2025-11-26T17:32:27,App,True,796
AC0044282,CLI1361,2026-01-07T07:10:24,App,True,649
AC0044283,CLI0252,2025-12-14T20:37:59,App,True,550
AC0044284,CLI0510,2025-09-22T21:08:15,App,True,256
AC0044285,CLI0640,2026-01-12T02:58:33,App,True,663
AC0044286,CLI1359,2026-02-02T15:25:13,App,True,378
AC0044287,CLI0855,2026-01-17T02:48:36,App,True,86
AC0044288,CLI1373,2025-09-02T10:52:40,WebApp,True,772
AC0044289,CLI1006,2025-10-17T12:43:37,App,True,851
AC0044290,CLI0281,2025-09-23T04:45:58,App,True,397
AC0044291,CLI0896,2026-01-30T13:38:37,App,True,540
AC0044292,CLI0710,2025-09-23T21:30:15,App,True,106
AC0044293,CLI0239,2025-12-14T06:06:43,App,True,166
AC0044294,CLI0896,2026-01-27T20:46:16,App,True,131
AC0044295,CLI0911,2025-12-15T23:25:30,App,True,163
AC0044296,CLI0935,2026-02-28T16:19:18,App,True,419
AC0044297,CLI0855,2026-01-12T00:32:03,App,False,0
AC0044298,CLI0828,2025-12-22T07:45:04,WebApp,True,113
AC0044299,CLI0628,2025-10-14T02:47:42,App,True,195
AC0044300,CLI0219,2026-02-18T10:37:46,App,True,163
AC0044301,CLI0839,2026-02-03T09:13:45,App,True,656
AC0044302,CLI0593,2025-12-10T15:12:59,App,True,141
AC0044303,CLI0173,2026-01-28T03:01:17,App,False,0
AC0044304,CLI0619,2026-01-05T19:07:37,App,True,379
AC0044305,CLI0514,2025-10-25T00:54:29,App,True,411
AC0044306,CLI0225,2026-01-04T10:04:22,App,True,277
AC0044307,CLI1305,2025-12-06T05:23:07,App,True,880
AC0044308,CLI0435,2026-02-23T23:39:02,App,True,404
AC0044309,CLI0925,2026-02-24T06:58:29,App,True,771
AC0044310,CLI0350,2026-01-14T19:28:59,App,True,92
AC0044311,CLI1032,2025-11-17T12:02:41,App,True,321
AC0044312,CLI0461,2026-02-23T01:45:43,App,True,476
AC0044313,CLI1139,2025-09-13T05:36:51,App,True,44
AC0044314,CLI0107,2026-01-01T08:51:22,App,True,733
AC0044315,CLI0228,2025-10-11T21:05:21,App,True,660
AC0044316,CLI1462,2025-12-14T04:06:23,App,True,204
AC0044317,CLI0113,2025-09-14T08:09:28,App,False,0
AC0044318,CLI0667,2025-10-29T19:01:49,WebApp,True,121
AC0044319,CLI0482,2026-01-22T00:03:25,WebApp,True,838
AC0044320,CLI0962,2026-02-01T08:38:03,App,True,427
AC0044321,CLI0190,2026-01-05T05:01:19,App,True,522
AC0044322,CLI0382,2025-09-18T06:42:23,App,True,536
AC0044323,CLI1370,2025-10-01T08:30:01,App,True,808
AC0044324,CLI0058,2026-01-28T11:21:51,WebApp,True,336
AC0044325,CLI1265,2025-11-17T00:55:28,App,True,768
AC0044326,CLI0946,2025-10-01T23:37:21,App,True,711
AC0044327,CLI1168,2025-11-07T19:04:42,App,True,846
AC0044328,CLI1000,2025-09-09T12:17:43,App,True,392
AC0044329,CLI1316,2026-02-12T14:04:37,App,True,775
AC0044330,CLI0633,2026-03-01T03:59:47,App,True,834
AC0044331,CLI0210,2025-09-16T13:20:06,App,True,876
AC0044332,CLI0387,2025-09-24T23:02:28,App,True,651
AC0044333,CLI1081,2025-09-28T11:22:42,App,True,379
AC0044334,CLI0605,2025-10-27T22:41:12,App,True,848
AC0044335,CLI1032,2025-12-20T17:06:19,App,True,290
AC0044336,CLI1083,2025-10-15T02:27:31,WebApp,True,735
AC0044337,CLI0844,2025-10-26T12:46:05,WebApp,True,417
AC0044338,CLI1291,2025-09-22T16:54:57,App,True,372
AC0044339,CLI1378,2026-01-13T11:25:39,App,True,490
AC0044340,CLI0437,2026-03-01T06:41:14,App,True,657
AC0044341,CLI0519,2026-01-23T06:42:09,App,True,337
AC0044342,CLI0692,2025-12-05T01:28:16,App,True,712
AC0044343,CLI0243,2025-09-07T00:23:28,App,True,238
AC0044344,CLI0221,2025-10-24T14:17:14,App,True,502
AC0044345,CLI1330,2026-02-26T12:14:14,App,True,702
AC0044346,CLI0853,2025-10-31T16:31:29,App,True,622
AC0044347,CLI1294,2026-01-19T09:14:43,App,True,609
AC0044348,CLI0162,2026-01-21T02:06:51,App,True,202
AC0044349,CLI1111,2025-09-12T15:04:59,WebApp,True,806
AC0044350,CLI0768,2025-09-13T23:08:01,WebApp,True,447
AC0044351,CLI1074,2025-10-05T22:00:52,WebApp,True,512
AC0044352,CLI0750,2026-01-11T08:02:31,App,True,514
AC0044353,CLI0262,2025-10-27T02:23:11,App,True,24
AC0044354,CLI0344,2025-11-10T16:39:10,App,True,678
AC0044355,CLI0321,2025-09-24T22:56:22,App,True,408
AC0044356,CLI0020,2025-11-27T08:03:11,App,False,0
AC0044357,CLI1300,2025-09-22T14:50:12,App,True,365
AC0044358,CLI0635,2025-11-05T08:02:31,WebApp,True,782
AC0044359,CLI1183,2026-01-16T16:24:50,App,True,375
AC0044360,CLI1036,2025-12-22T17:17:34,App,True,161
AC0044361,CLI1463,2025-12-28T16:06:56,App,True,687
AC0044362,CLI0619,2025-11-18T13:44:21,App,True,793
AC0044363,CLI0514,2025-12-24T22:29:01,App,True,532
AC0044364,CLI0951,2026-01-16T14:31:47,App,True,159
AC0044365,CLI1436,2026-02-19T18:07:25,WebApp,True,432
AC0044366,CLI0583,2026-01-02T10:03:25,App,True,466
AC0044367,CLI0873,2025-09-11T03:03:22,App,True,397
AC0044368,CLI0732,2025-11-11T06:44:57,App,True,636
AC0044369,CLI1396,2025-09-20T19:20:42,App,True,395
AC0044370,CLI0761,2026-02-08T08:57:05,App,True,712
AC0044371,CLI1098,2025-11-07T18:41:00,App,True,145
AC0044372,CLI1032,2026-01-15T17:01:16,App,True,821
AC0044373,CLI1424,2025-11-12T05:54:48,App,True,241
AC0044374,CLI0648,2025-11-21T15:46:59,App,True,82
AC0044375,CLI0428,2025-12-28T14:03:08,App,True,115
AC0044376,CLI0681,2026-01-23T22:21:59,App,False,0
AC0044377,CLI0438,2026-02-28T07:10:33,WebApp,True,633
AC0044378,CLI1203,2025-10-25T01:38:23,WebApp,True,107
AC0044379,CLI0430,2026-01-18T13:37:41,App,True,232
AC0044380,CLI0406,2026-01-15T13:33:27,WebApp,True,758
AC0044381,CLI0307,2025-09-26T00:30:21,App,True,130
AC0044382,CLI1163,2025-10-23T19:25:18,WebApp,False,0
AC0044383,CLI0698,2026-02-16T08:24:07,WebApp,True,424
AC0044384,CLI0109,2025-12-22T23:10:10,App,True,400
AC0044385,CLI0600,2025-10-28T22:17:05,App,True,358
AC0044386,CLI0592,2025-10-22T02:19:42,WebApp,True,539
AC0044387,CLI0599,2025-12-17T17:30:13,App,True,383
AC0044388,CLI0145,2025-10-31T19:08:54,App,True,194
AC0044389,CLI1034,2025-10-08T01:19:11,App,True,345
AC0044390,CLI0227,2025-09-12T02:29:41,App,True,29
AC0044391,CLI0383,2025-09-09T03:02:39,WebApp,True,269
AC0044392,CLI1032,2025-11-09T07:44:45,App,True,427
AC0044393,CLI0695,2025-12-10T18:25:05,App,True,355
AC0044394,CLI0714,2026-01-28T21:36:32,App,True,703
AC0044395,CLI0932,2026-01-15T06:01:26,App,True,514
AC0044396,CLI0662,2025-12-21T19:58:35,WebApp,True,671
AC0044397,CLI0926,2025-09-05T18:49:57,App,True,106
AC0044398,CLI0763,2025-09-09T13:12:22,App,True,533
AC0044399,CLI1139,2025-11-18T22:16:00,App,True,458
AC0044400,CLI1469,2025-10-24T00:11:42,WebApp,False,0
AC0044401,CLI1024,2025-11-19T18:24:09,App,True,25
AC0044402,CLI1081,2026-01-02T05:43:45,App,True,803
AC0044403,CLI1203,2026-02-07T07:20:01,App,True,289
AC0044404,CLI1132,2025-11-10T14:08:09,App,True,92
AC0044405,CLI1337,2025-12-24T06:53:46,App,True,466
AC0044406,CLI0195,2026-01-01T17:13:05,WebApp,True,595
AC0044407,CLI0311,2026-02-13T15:51:46,WebApp,True,669
AC0044408,CLI0988,2025-11-20T13:29:01,App,True,178
AC0044409,CLI0467,2026-01-01T12:48:49,WebApp,True,341
AC0044410,CLI1235,2026-03-01T09:23:15,WebApp,True,349
AC0044411,CLI1220,2026-02-01T13:49:23,WebApp,True,433
AC0044412,CLI0098,2025-12-17T06:36:38,App,True,382
AC0044413,CLI0005,2025-11-28T17:38:15,App,True,500
AC0044414,CLI0745,2025-10-11T04:55:40,WebApp,True,104
AC0044415,CLI1019,2025-12-10T02:54:08,App,True,108
AC0044416,CLI0386,2025-12-16T01:23:44,WebApp,True,571
AC0044417,CLI0698,2025-10-01T16:32:27,App,True,187
AC0044418,CLI0826,2025-09-18T16:56:30,App,True,95
AC0044419,CLI0754,2025-12-31T19:30:37,App,True,846
AC0044420,CLI1234,2025-12-18T04:53:32,App,True,188
AC0044421,CLI0374,2025-09-12T02:44:09,App,True,703
AC0044422,CLI1087,2026-01-15T04:16:11,WebApp,True,833
AC0044423,CLI1463,2026-01-26T19:55:31,App,True,70
AC0044424,CLI0269,2025-11-10T01:23:23,WebApp,True,111
AC0044425,CLI0067,2025-11-29T01:33:13,App,True,112
AC0044426,CLI1187,2025-12-27T10:36:54,App,True,323
AC0044427,CLI0426,2025-09-11T15:24:21,App,True,181
AC0044428,CLI0046,2025-09-21T13:48:22,App,True,246
AC0044429,CLI1359,2026-02-08T23:29:13,App,True,334
AC0044430,CLI0662,2026-02-07T06:34:33,WebApp,True,780
AC0044431,CLI0417,2026-01-18T07:55:19,App,True,602
AC0044432,CLI0872,2025-10-31T21:45:39,App,True,370
AC0044433,CLI0305,2026-02-12T01:31:54,App,True,553
AC0044434,CLI1015,2025-12-11T19:26:26,WebApp,True,854
AC0044435,CLI0258,2025-12-14T22:41:31,App,True,119
AC0044436,CLI0736,2025-12-08T11:01:59,App,True,387
AC0044437,CLI0194,2025-12-20T01:56:19,App,True,592
AC0044438,CLI1132,2025-09-21T02:37:59,App,True,344
AC0044439,CLI0614,2025-12-23T08:50:16,App,True,398
AC0044440,CLI0575,2025-11-10T21:50:58,App,True,361
AC0044441,CLI0149,2025-12-05T23:41:21,App,False,0
AC0044442,CLI0107,2025-11-29T11:24:31,App,True,323
AC0044443,CLI0887,2025-12-20T19:33:37,App,True,581
AC0044444,CLI0890,2025-12-05T07:15:56,App,True,380
AC0044445,CLI0820,2025-12-30T21:05:03,App,True,528
AC0044446,CLI1410,2025-11-02T16:47:39,App,True,152
AC0044447,CLI0168,2025-09-23T04:40:01,WebApp,True,325
AC0044448,CLI0392,2025-10-15T23:12:55,App,True,519
AC0044449,CLI1331,2025-11-15T05:39:16,App,True,843
AC0044450,CLI0905,2026-01-25T22:57:05,App,True,257
AC0044451,CLI0203,2025-11-17T22:56:16,App,True,140
AC0044452,CLI1364,2026-02-19T22:19:41,App,False,0
AC0044453,CLI1459,2025-10-18T06:29:53,WebApp,True,111
AC0044454,CLI0619,2025-10-03T09:22:27,App,True,873
AC0044455,CLI0018,2026-02-24T23:04:56,WebApp,True,683
AC0044456,CLI0388,2026-01-26T11:29:51,App,True,749
AC0044457,CLI0953,2025-11-05T00:38:40,App,True,647
AC0044458,CLI0820,2026-02-16T05:49:14,App,True,282
AC0044459,CLI1375,2025-12-24T07:26:13,App,True,599
AC0044460,CLI0913,2026-01-20T08:23:05,App,True,566
AC0044461,CLI0659,2025-12-03T13:03:16,App,True,56
AC0044462,CLI0121,2025-12-30T19:43:35,App,True,557
AC0044463,CLI0788,2025-12-24T08:37:27,App,True,487
AC0044464,CLI1188,2025-10-15T12:25:59,App,True,114
AC0044465,CLI0861,2025-09-28T19:20:29,App,True,313
AC0044466,CLI0246,2026-01-16T06:38:31,App,True,678
AC0044467,CLI1483,2026-02-07T16:05:14,WebApp,True,271
AC0044468,CLI1105,2025-10-23T09:05:49,App,True,244
AC0044469,CLI0323,2026-01-12T05:35:25,WebApp,False,0
AC0044470,CLI0930,2025-10-06T03:47:12,App,True,462
AC0044471,CLI0948,2025-12-21T16:39:52,WebApp,True,823
AC0044472,CLI0338,2025-09-29T22:42:38,App,True,305
AC0044473,CLI1477,2025-12-30T02:13:23,App,True,830
AC0044474,CLI0391,2025-09-05T01:51:05,App,True,756
AC0044475,CLI0851,2025-10-03T10:41:53,App,True,483
AC0044476,CLI0414,2025-12-17T11:23:48,App,True,867
AC0044477,CLI0327,2025-10-18T14:50:36,App,True,887
AC0044478,CLI0915,2025-12-19T20:30:00,App,True,491
AC0044479,CLI0132,2025-12-06T13:10:21,App,True,509
AC0044480,CLI1327,2025-10-24T05:15:10,App,True,807
AC0044481,CLI0299,2025-12-03T01:01:14,App,True,247
AC0044482,CLI0220,2025-11-27T12:46:26,App,True,878
AC0044483,CLI0636,2026-01-23T09:15:30,App,True,483
AC0044484,CLI1439,2025-12-09T22:37:19,App,True,247
AC0044485,CLI1296,2026-01-02T17:24:43,App,True,562
AC0044486,CLI0304,2025-10-07T08:25:13,App,True,292
AC0044487,CLI0736,2025-12-19T10:09:13,App,True,65
AC0044488,CLI1421,2025-11-21T17:44:18,App,True,172
AC0044489,CLI0329,2025-10-30T14:01:23,App,True,801
AC0044490,CLI0143,2025-10-19T21:04:07,App,True,697
AC0044491,CLI0897,2026-01-27T18:02:06,App,True,197
AC0044492,CLI0013,2025-10-08T15:48:21,App,True,797
AC0044493,CLI0519,2026-01-21T04:27:42,App,True,340
AC0044494,CLI0410,2025-11-20T22:15:47,App,True,658
AC0044495,CLI0701,2026-02-12T14:50:22,App,True,593
AC0044496,CLI1012,2025-10-27T19:53:41,WebApp,True,513
AC0044497,CLI1145,2025-11-06T13:09:41,WebApp,True,747
AC0044498,CLI1457,2026-01-18T03:03:52,WebApp,True,776
AC0044499,CLI0591,2026-01-31T20:44:10,App,False,0
AC0044500,CLI1258,2026-01-07T01:32:41,WebApp,True,557
AC0044501,CLI1432,2025-10-14T00:19:55,App,True,560
AC0044502,CLI0114,2025-12-25T18:42:31,App,True,351
AC0044503,CLI0925,2025-09-27T10:52:16,WebApp,True,62
AC0044504,CLI1085,2026-01-21T22:25:45,App,True,215
AC0044505,CLI0053,2025-09-07T11:41:52,App,True,503
AC0044506,CLI0277,2026-02-14T01:46:31,App,True,569
AC0044507,CLI0359,2025-10-25T09:36:11,App,True,91
AC0044508,CLI0804,2026-01-02T18:35:14,App,True,691
AC0044509,CLI0886,2026-02-24T06:29:04,WebApp,True,739
AC0044510,CLI0846,2025-09-17T06:01:26,App,True,626
AC0044511,CLI0360,2025-11-29T08:09:45,App,True,857
AC0044512,CLI0581,2026-02-27T16:12:19,App,True,315
AC0044513,CLI0912,2025-09-18T21:43:27,WebApp,True,797
AC0044514,CLI1058,2025-11-08T09:38:38,App,True,584
AC0044515,CLI0803,2025-10-08T20:02:22,App,True,897
AC0044516,CLI0680,2025-12-27T19:11:05,App,True,161
AC0044517,CLI0091,2026-01-03T08:47:26,App,False,0
AC0044518,CLI1194,2025-12-21T09:38:31,App,True,710
AC0044519,CLI0875,2026-02-14T15:21:42,App,True,575
AC0044520,CLI0463,2025-09-06T12:00:36,App,True,205
AC0044521,CLI1137,2025-12-08T23:44:09,App,True,412
AC0044522,CLI1018,2025-09-03T03:04:49,WebApp,True,327
AC0044523,CLI0227,2025-12-14T18:30:38,App,True,258
AC0044524,CLI0958,2025-10-23T03:09:06,App,True,620
AC0044525,CLI0074,2025-12-22T11:02:09,App,True,216
AC0044526,CLI0383,2026-02-15T00:00:07,App,True,113
AC0044527,CLI0664,2026-01-18T00:38:40,App,True,772
AC0044528,CLI1036,2026-01-22T02:08:14,WebApp,True,855
AC0044529,CLI0150,2025-11-12T08:21:19,App,True,831
AC0044530,CLI1278,2025-10-05T12:55:14,App,False,0
AC0044531,CLI1330,2025-09-03T10:30:20,WebApp,True,614
AC0044532,CLI0671,2025-12-16T19:15:22,App,False,0
AC0044533,CLI1467,2025-10-29T13:25:13,App,True,539
AC0044534,CLI0358,2025-12-07T13:21:19,App,True,562
AC0044535,CLI0614,2026-01-14T08:38:19,WebApp,True,862
AC0044536,CLI0168,2025-09-03T11:26:50,App,True,562
AC0044537,CLI0463,2025-09-28T00:36:08,App,True,137
AC0044538,CLI0370,2026-01-11T07:32:53,App,True,202
AC0044539,CLI0911,2025-11-14T02:45:16,WebApp,True,136
AC0044540,CLI0424,2025-10-10T14:49:52,App,True,576
AC0044541,CLI1118,2025-09-16T15:38:22,App,True,202
AC0044542,CLI0937,2025-11-29T00:41:34,App,True,591
AC0044543,CLI0820,2026-01-22T18:47:39,App,True,740
AC0044544,CLI0103,2025-12-07T07:41:34,App,True,686
AC0044545,CLI0028,2025-12-24T08:29:38,WebApp,True,614
AC0044546,CLI0417,2026-02-15T21:10:07,App,True,111
AC0044547,CLI0454,2025-09-05T15:05:33,WebApp,False,0
AC0044548,CLI0414,2025-10-12T09:58:33,App,True,846
AC0044549,CLI1184,2026-01-19T07:39:17,App,True,649
AC0044550,CLI0055,2026-01-17T21:33:47,App,True,899
AC0044551,CLI0775,2025-10-15T02:19:50,WebApp,True,472
AC0044552,CLI1281,2026-02-13T13:30:00,WebApp,True,688
AC0044553,CLI0328,2025-12-24T11:03:31,WebApp,False,0
AC0044554,CLI0360,2025-11-05T22:27:51,WebApp,True,218
AC0044555,CLI0417,2025-10-17T13:29:23,App,True,224
AC0044556,CLI0887,2025-09-19T06:31:29,App,False,0
AC0044557,CLI0936,2025-09-12T09:41:06,App,True,345
AC0044558,CLI1490,2026-02-09T15:23:17,App,True,394
AC0044559,CLI0261,2025-11-24T21:02:30,WebApp,True,418
AC0044560,CLI0542,2025-11-13T00:24:36,App,True,682
AC0044561,CLI0905,2025-09-03T21:00:30,WebApp,True,370
AC0044562,CLI0460,2025-12-03T15:35:23,WebApp,True,89
AC0044563,CLI1433,2025-12-08T09:23:14,App,True,488
AC0044564,CLI0962,2025-10-21T02:08:13,App,True,745
AC0044565,CLI0430,2025-12-20T13:43:31,WebApp,True,510
AC0044566,CLI0525,2025-11-27T00:44:42,App,True,660
AC0044567,CLI1385,2025-09-17T19:21:25,App,True,774
AC0044568,CLI0037,2026-01-31T19:55:08,App,True,315
AC0044569,CLI1005,2025-11-14T04:32:16,App,True,490
AC0044570,CLI1275,2025-10-02T17:23:45,App,True,99
AC0044571,CLI0267,2025-11-28T07:57:08,App,True,393
AC0044572,CLI1143,2025-09-11T05:57:08,App,True,433
AC0044573,CLI0567,2025-12-01T18:05:26,App,True,859
AC0044574,CLI0845,2025-09-19T04:55:12,App,True,388
AC0044575,CLI1012,2026-01-17T02:36:37,App,True,578
AC0044576,CLI1386,2025-09-23T17:00:09,WebApp,True,264
AC0044577,CLI0870,2025-11-04T10:14:53,App,True,816
AC0044578,CLI0241,2026-01-13T18:10:46,App,True,881
AC0044579,CLI0085,2025-09-17T10:07:07,WebApp,True,39
AC0044580,CLI0926,2025-10-29T08:36:28,WebApp,True,788
AC0044581,CLI0048,2026-02-24T02:49:53,WebApp,True,75
AC0044582,CLI0245,2025-12-28T03:55:15,App,True,354
AC0044583,CLI1446,2025-09-10T23:24:17,App,True,439
AC0044584,CLI1260,2026-01-31T00:36:21,App,True,599
AC0044585,CLI0701,2026-01-12T22:50:28,App,True,722
AC0044586,CLI1132,2026-01-17T19:53:46,App,True,463
AC0044587,CLI1062,2026-01-09T07:20:14,App,True,32
AC0044588,CLI0161,2025-12-28T14:29:17,App,True,459
AC0044589,CLI0189,2025-11-10T18:44:34,WebApp,True,869
