cliente_id,location_id,cidade,estado,latitude,longitude
CLI1024,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1025,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1026,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1027,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1028,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1029,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1030,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1031,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1032,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1033,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1034,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1035,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1036,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1037,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1038,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1039,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1040,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1041,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1042,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1043,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1044,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1045,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1046,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1047,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1048,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1049,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1050,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1051,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1052,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1053,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1054,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1055,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1056,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1057,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1058,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1059,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1060,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1061,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1062,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1063,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1064,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1065,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1066,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1067,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1068,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1069,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1070,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1071,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1072,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1073,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1074,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1075,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1076,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1077,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1078,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1079,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1080,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1081,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1082,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1083,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1084,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1085,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1086,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1087,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1088,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1089,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1090,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1091,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1092,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1093,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1094,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1095,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1096,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1097,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1098,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1099,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1100,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1101,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1102,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1103,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1104,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1105,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1106,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1107,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1108,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1109,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1110,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1111,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1112,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1113,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1114,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1115,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1116,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1117,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1118,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1119,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1120,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1121,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1122,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1123,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1124,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1125,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1126,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1127,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1128,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1129,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1130,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1131,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1132,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1133,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1134,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1135,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1136,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1137,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1138,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1139,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1140,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1141,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1142,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1143,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1144,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1145,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1146,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1147,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1148,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1149,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1150,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1151,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1152,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1153,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1154,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1155,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1156,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1157,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1158,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1159,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1160,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1161,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1162,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1163,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1164,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1165,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1166,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1167,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1168,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1169,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1170,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1171,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1172,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1173,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1174,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1175,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1176,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1177,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1178,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1179,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1180,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1181,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1182,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1183,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1184,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1185,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1186,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1187,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1188,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1189,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1190,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1191,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1192,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1193,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1194,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1195,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1196,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1197,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1198,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1199,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1200,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1201,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1202,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1203,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1204,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1205,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1206,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1207,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1208,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1209,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1210,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1211,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1212,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1213,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1214,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1215,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1216,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1217,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1218,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1219,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1220,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1221,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1222,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1223,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1224,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1225,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1226,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1227,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1228,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1229,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1230,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1231,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1232,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1233,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1234,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1235,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1236,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1237,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1238,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1239,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1240,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1241,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1242,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1243,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1244,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1245,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1246,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1247,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1248,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1249,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1250,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1251,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1252,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1253,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1254,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1255,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1256,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1257,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1258,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1259,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1260,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1261,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1262,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1263,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1264,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1265,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1266,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1267,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1268,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1269,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1270,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1271,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1272,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1273,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1274,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1275,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1276,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1277,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1278,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1279,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1280,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1281,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1282,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1283,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1284,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1285,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1286,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1287,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1288,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1289,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1290,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1291,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1292,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1293,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1294,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1295,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1296,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1297,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1298,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1299,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1300,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1301,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1302,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1303,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1304,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1305,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1306,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1307,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1308,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1309,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1310,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1311,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1312,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1313,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1314,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1315,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1316,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1317,LOC_PORTO_ALEGRE,Porto Alegre,RS,-30.0346,-51.2177
CLI1318,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1319,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1320,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1321,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1322,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1323,LOC_CAMPINAS,Campinas,SP,-22.9099,-47.0626
CLI1324,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1325,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1326,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1327,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1328,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1329,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1330,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1331,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1332,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1333,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1334,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1335,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1336,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1337,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1338,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1339,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1340,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1341,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1342,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1343,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1344,LOC_BRASÍLIA,Brasília,DF,-15.7939,-47.8828
CLI1345,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1346,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1347,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1348,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1349,LOC_SÃO_PAULO,São Paulo,SP,-23.5505,-46.6333
CLI1350,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1351,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1352,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1353,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1354,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1355,LOC_RECIFE,Recife,PE,-8.0476,-34.877
CLI1356,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1357,LOC_CURITIBA,Curitiba,PR,-25.4284,-49.2733
CLI1358,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1359,LOC_FORTALEZA,Fortaleza,CE,-3.7172,-38.5433
CLI1360,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1361,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1362,LOC_RIO_DE_JANEIRO,Rio de Janeiro,RJ,-22.9068,-43.1729
CLI1363,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
CLI1364,LOC_BELO_HORIZONTE,Belo Horizonte,MG,-19.9167,-43.9345
CLI1365,LOC_SALVADOR,Salvador,BA,-12.9777,-38.5016
