transacao_id,clienteOrigemId,clienteDestinoId,valor,data,tipo
TX0020434,CLI1461,CLI0334,187.4,2026-02-21,Pix
TX0020435,CLI1466,CLI0754,1899.46,2025-12-20,Pix
TX0020436,CLI1259,CLI1012,657.35,2026-02-07,Pix
TX0020437,CLI0925,CLI0764,568.18,2025-12-17,Pix
TX0020438,CLI0001,CLI0422,2398.57,2025-11-07,Pix
TX0020439,CLI0309,CLI1086,2258.3,2025-09-13,Pix
TX0020440,CLI1208,CLI0763,2980.93,2025-11-06,Pix
TX0020441,CLI0712,CLI0519,2105.38,2025-12-01,Pix
TX0020442,CLI0599,CLI0695,1747.47,2025-09-17,Pix
TX0020443,CLI1186,CLI0245,403.1,2025-12-17,Pix
TX0020444,CLI0120,CLI1055,8583.54,2025-12-04,Pix
TX0020445,CLI0553,CLI0188,745.66,2025-11-03,Pix
TX0020446,CLI0702,CLI1461,2946.81,2025-11-08,Pix
TX0020447,CLI1458,CLI1416,2660.11,2025-10-17,Pix
TX0020448,CLI0155,CLI1055,2068.07,2025-09-06,Pix
TX0020449,CLI0465,CLI1244,252.18,2025-12-15,Pix
TX0020450,CLI0139,CLI0740,2183.79,2025-12-17,Pix
TX0020451,CLI1391,CLI0509,2355.1,2025-10-15,Pix
TX0020452,CLI0539,CLI0279,12118.78,2025-10-29,Pix
TX0020453,CLI1152,CLI0147,1710.86,2026-02-01,Pix
TX0020454,CLI0169,CLI1116,2574.81,2026-02-18,Pix
TX0020455,CLI0574,CLI0279,14721.77,2025-10-03,Pix
TX0020456,CLI0239,CLI1278,1727.55,2025-09-17,Pix
TX0020457,CLI0107,CLI0977,2202.91,2025-12-08,Pix
TX0020458,CLI0372,CLI1133,14167.51,2026-01-27,Pix
TX0020459,CLI0410,CLI0396,577.71,2025-12-20,Pix
TX0020460,CLI0836,CLI0998,7879.21,2025-10-01,Pix
TX0020461,CLI0177,CLI1065,707.46,2025-10-17,Pix
TX0020462,CLI0831,CLI0248,857.4,2025-09-22,Pix
TX0020463,CLI1310,CLI0897,1004.32,2025-10-28,Pix
TX0020464,CLI1382,CLI1153,2158.08,2025-12-31,Pix
TX0020465,CLI0512,CLI0925,832.72,2026-01-23,Pix
TX0020466,CLI0874,CLI0680,1999.09,2025-11-25,Pix
TX0020467,CLI0098,CLI0725,2173.14,2026-01-11,Pix
TX0020468,CLI0309,CLI0440,1947.1,2025-12-26,Pix
TX0020469,CLI0907,CLI1313,9208.6,2025-10-10,Pix
TX0020470,CLI1319,CLI1133,8885.13,2025-10-09,Pix
TX0020471,CLI0551,CLI1232,1259.24,2025-09-23,Pix
TX0020472,CLI0559,CLI1133,2847.81,2025-12-17,Pix
TX0020473,CLI0673,CLI0686,2570.72,2025-09-19,Pix
TX0020474,CLI1110,CLI0279,3809.76,2026-01-17,Pix
TX0020475,CLI1127,CLI0793,9257.13,2025-11-23,Pix
TX0020476,CLI1137,CLI0983,943.16,2026-02-17,Pix
TX0020477,CLI0190,CLI0592,2657.31,2026-02-16,Pix
TX0020478,CLI1198,CLI1133,14007.86,2025-12-27,Pix
TX0020479,CLI0099,CLI0752,1932.95,2025-09-28,Pix
TX0020480,CLI0983,CLI1321,294.28,2025-10-15,Pix
TX0020481,CLI0910,CLI0793,1822.18,2026-01-10,Pix
TX0020482,CLI1239,CLI0998,14996.6,2026-02-11,Pix
TX0020483,CLI0096,CLI1333,904.04,2025-12-26,Pix
TX0020484,CLI0964,CLI1499,1182.1,2025-10-05,Pix
TX0020485,CLI1279,CLI0998,13222.89,2025-12-06,Pix
TX0020486,CLI0439,CLI1313,7785.75,2026-02-13,Pix
TX0020487,CLI0023,CLI0968,2951.51,2025-09-25,Pix
TX0020488,CLI0218,CLI0906,2780.67,2026-01-02,Pix
TX0020489,CLI0745,CLI0335,1958.4,2025-10-11,Pix
TX0020490,CLI0216,CLI1485,1612.76,2025-10-01,Pix
TX0020491,CLI0021,CLI0152,2679.1,2025-10-20,Pix
TX0020492,CLI0569,CLI0128,74.81,2025-11-25,Pix
TX0020493,CLI0599,CLI1480,1183.31,2025-11-09,Pix
TX0020494,CLI0431,CLI1133,7466.44,2025-10-21,Pix
TX0020495,CLI0683,CLI0570,1150.39,2026-01-19,Pix
TX0020496,CLI0626,CLI0427,1983.87,2026-02-06,Pix
TX0020497,CLI0290,CLI1171,2478.21,2026-01-29,Pix
TX0020498,CLI0014,CLI1313,5729.91,2026-02-10,Pix
TX0020499,CLI0949,CLI0160,23.95,2026-01-01,Pix
TX0020500,CLI0267,CLI0888,2577.03,2026-02-10,Pix
TX0020501,CLI1291,CLI1313,5447.63,2025-10-27,Pix
TX0020502,CLI1403,CLI0170,2685.39,2025-11-13,Pix
TX0020503,CLI1304,CLI1249,1188.75,2026-02-11,Pix
TX0020504,CLI1208,CLI1282,981.16,2025-12-21,Pix
TX0020505,CLI0634,CLI0071,971.54,2025-12-01,Pix
TX0020506,CLI0345,CLI1236,1049.95,2025-09-17,Pix
TX0020507,CLI0959,CLI0140,166.51,2025-12-21,Pix
TX0020508,CLI0137,CLI0150,2092.48,2025-10-05,Pix
TX0020509,CLI0375,CLI0930,437.59,2025-10-26,Pix
TX0020510,CLI1117,CLI1407,1750.54,2026-01-31,Pix
TX0020511,CLI0704,CLI0834,2721.94,2025-11-28,Pix
TX0020512,CLI0348,CLI0355,2756.01,2026-02-20,Pix
TX0020513,CLI0903,CLI0022,2903.92,2025-11-11,Pix
TX0020514,CLI1294,CLI0994,663.52,2025-11-21,Pix
TX0020515,CLI1318,CLI0817,1509.53,2026-02-11,Pix
TX0020516,CLI0727,CLI0007,2464.39,2025-10-04,Pix
TX0020517,CLI0120,CLI0136,1514.54,2026-01-15,Pix
TX0020518,CLI0170,CLI0074,2808.28,2026-01-25,Pix
TX0020519,CLI1274,CLI1313,7680.3,2026-02-14,Pix
TX0020520,CLI1449,CLI0152,1611.48,2025-12-30,Pix
TX0020521,CLI0661,CLI0632,1257.09,2026-02-28,Pix
TX0020522,CLI1339,CLI0234,1820.8,2026-01-07,Pix
TX0020523,CLI0212,CLI1313,5538.26,2026-01-21,Pix
TX0020524,CLI0338,CLI0731,346.96,2026-01-19,Pix
TX0020525,CLI1189,CLI0570,2351.05,2026-01-03,Pix
TX0020526,CLI1006,CLI0057,2606.52,2025-09-02,Pix
TX0020527,CLI1196,CLI1133,8961.32,2025-10-12,Pix
TX0020528,CLI1090,CLI0744,304.95,2025-11-09,Pix
TX0020529,CLI1330,CLI1207,1376.2,2025-12-07,Pix
TX0020530,CLI0420,CLI0355,2058.83,2025-09-15,Pix
TX0020531,CLI0304,CLI0331,2706.5,2025-12-02,Pix
TX0020532,CLI1095,CLI1009,1711.43,2025-11-21,Pix
TX0020533,CLI1249,CLI1471,350.91,2025-12-02,Pix
TX0020534,CLI1085,CLI1094,1352.74,2026-02-12,Pix
TX0020535,CLI1305,CLI1004,1726.44,2025-09-19,Pix
TX0020536,CLI0097,CLI0577,305.78,2025-11-24,Pix
TX0020537,CLI0755,CLI1340,429.34,2025-10-06,Pix
TX0020538,CLI1061,CLI0216,486.66,2026-02-05,Pix
TX0020539,CLI0212,CLI0661,103.14,2025-11-26,Pix
TX0020540,CLI0820,CLI0251,639.04,2025-09-19,Pix
TX0020541,CLI0901,CLI0459,1825.8,2026-02-06,Pix
TX0020542,CLI0470,CLI1229,2138.41,2025-11-20,Pix
TX0020543,CLI0465,CLI1071,604.91,2025-10-31,Pix
TX0020544,CLI0077,CLI0960,791.44,2025-10-10,Pix
TX0020545,CLI0810,CLI0847,365.77,2026-01-16,Pix
TX0020546,CLI0984,CLI0998,13203.2,2026-01-05,Pix
TX0020547,CLI0392,CLI1133,5151.22,2025-11-30,Pix
TX0020548,CLI0847,CLI0528,825.28,2025-09-09,Pix
TX0020549,CLI0888,CLI0400,117.73,2025-09-10,Pix
TX0020550,CLI0745,CLI0917,1210.91,2025-12-01,Pix
TX0020551,CLI0507,CLI0990,137.01,2025-11-04,Pix
TX0020552,CLI1191,CLI0810,737.38,2025-10-05,Pix
TX0020553,CLI1427,CLI0277,1124.79,2025-09-26,Pix
TX0020554,CLI0740,CLI0998,2586.63,2025-12-12,Pix
TX0020555,CLI1231,CLI0248,1680.32,2025-10-31,Pix
TX0020556,CLI0978,CLI0662,788.83,2025-09-03,Pix
TX0020557,CLI0504,CLI0511,676.97,2025-10-25,Pix
TX0020558,CLI0916,CLI0405,2963.02,2026-01-24,Pix
TX0020559,CLI1370,CLI1055,12350.91,2025-10-03,Pix
TX0020560,CLI0845,CLI1276,1016.92,2026-01-16,Pix
TX0020561,CLI0895,CLI0366,1695.29,2026-01-10,Pix
TX0020562,CLI0275,CLI1066,2566.09,2026-01-26,Pix
TX0020563,CLI1391,CLI0710,1732.49,2026-01-07,Pix
TX0020564,CLI0429,CLI1313,3730.1,2025-09-15,Pix
TX0020565,CLI0521,CLI0970,1017.17,2025-11-21,Pix
TX0020566,CLI0439,CLI0235,2555.68,2025-12-04,Pix
TX0020567,CLI1085,CLI1133,4778.68,2025-09-26,Pix
TX0020568,CLI1407,CLI1332,2912.04,2025-09-03,Pix
TX0020569,CLI0236,CLI1189,214.69,2025-10-04,Pix
TX0020570,CLI0031,CLI1088,2187.84,2025-09-17,Pix
TX0020571,CLI0176,CLI1400,97.81,2025-12-26,Pix
TX0020572,CLI0952,CLI0879,1019.59,2025-12-16,Pix
TX0020573,CLI0921,CLI0452,2785.12,2026-01-06,Pix
TX0020574,CLI0187,CLI0028,2203.57,2026-02-08,Pix
TX0020575,CLI1139,CLI0714,1438.36,2025-09-03,Pix
TX0020576,CLI1253,CLI1214,252.7,2025-12-15,Pix
TX0020577,CLI0682,CLI0800,831.99,2025-11-09,Pix
TX0020578,CLI0481,CLI0809,1362.26,2025-11-27,Pix
TX0020579,CLI0417,CLI1281,1001.37,2025-09-14,Pix
TX0020580,CLI0320,CLI0813,2437.85,2025-09-03,Pix
TX0020581,CLI1106,CLI1133,11589.49,2025-12-28,Pix
TX0020582,CLI0973,CLI0851,567.73,2025-10-24,Pix
TX0020583,CLI1078,CLI0425,1096.85,2025-09-19,Pix
TX0020584,CLI0674,CLI0015,2157.4,2025-10-07,Pix
TX0020585,CLI0933,CLI0075,1610.67,2026-01-18,Pix
TX0020586,CLI0574,CLI1345,1223.16,2026-02-09,Pix
TX0020587,CLI1402,CLI0265,1512.44,2025-11-12,Pix
TX0020588,CLI1463,CLI0848,2552.55,2025-09-11,Pix
TX0020589,CLI0660,CLI1329,190.39,2025-10-14,Pix
TX0020590,CLI0273,CLI1470,1774.89,2026-01-07,Pix
TX0020591,CLI1174,CLI0312,2926.7,2025-10-06,Pix
TX0020592,CLI0361,CLI0779,522.53,2026-01-05,Pix
TX0020593,CLI0513,CLI1496,2484.61,2025-12-18,Pix
TX0020594,CLI0369,CLI1323,361.08,2026-02-22,Pix
TX0020595,CLI1395,CLI1453,1841.92,2025-11-27,Pix
TX0020596,CLI1250,CLI1133,12222.86,2025-11-18,Pix
TX0020597,CLI0048,CLI0194,1865.12,2025-09-25,Pix
TX0020598,CLI1009,CLI0481,289.41,2026-01-17,Pix
TX0020599,CLI1339,CLI1181,2065.26,2025-09-07,Pix
TX0020600,CLI0982,CLI1313,14098.47,2025-11-18,Pix
TX0020601,CLI1105,CLI0813,2963.35,2025-09-05,Pix
TX0020602,CLI1416,CLI1133,4574.28,2026-02-14,Pix
TX0020603,CLI0901,CLI1388,1013.14,2026-01-07,Pix
TX0020604,CLI1285,CLI0948,2280.17,2025-12-15,Pix
TX0020605,CLI0282,CLI1313,1622.2,2025-12-15,Pix
TX0020606,CLI0957,CLI1313,6891.38,2026-01-15,Pix
TX0020607,CLI0605,CLI1033,1826.55,2025-09-09,Pix
TX0020608,CLI0316,CLI1313,8312.15,2026-01-09,Pix
TX0020609,CLI1261,CLI0359,1778.08,2026-01-29,Pix
TX0020610,CLI0744,CLI0998,3413.37,2025-10-14,Pix
TX0020611,CLI1117,CLI0137,1830.57,2025-12-04,Pix
TX0020612,CLI0163,CLI0030,2076.39,2025-11-09,Pix
TX0020613,CLI1220,CLI0564,1489.66,2025-10-06,Pix
TX0020614,CLI0245,CLI1277,1271.98,2025-10-05,Pix
TX0020615,CLI0547,CLI0510,1368.96,2026-02-15,Pix
TX0020616,CLI1076,CLI0124,1174.45,2025-12-25,Pix
TX0020617,CLI0746,CLI1498,44.01,2025-12-18,Pix
TX0020618,CLI0047,CLI1055,4130.06,2025-11-05,Pix
TX0020619,CLI0338,CLI0948,1469.94,2025-09-22,Pix
TX0020620,CLI0148,CLI1193,1873.38,2025-10-01,Pix
TX0020621,CLI1214,CLI0793,4729.42,2026-01-18,Pix
TX0020622,CLI0096,CLI0106,2407.98,2025-12-14,Pix
TX0020623,CLI0529,CLI0929,1681.19,2025-10-17,Pix
TX0020624,CLI0748,CLI0279,3174.63,2026-01-13,Pix
TX0020625,CLI1000,CLI0607,1415.83,2025-09-07,Pix
TX0020626,CLI0552,CLI1220,2625.0,2025-10-31,Pix
TX0020627,CLI0300,CLI0237,1204.88,2026-01-02,Pix
TX0020628,CLI0222,CLI0217,1059.42,2025-12-30,Pix
TX0020629,CLI0438,CLI1055,4422.17,2025-12-17,Pix
TX0020630,CLI0855,CLI1482,2299.97,2025-12-21,Pix
TX0020631,CLI0272,CLI0666,2131.49,2026-01-06,Pix
TX0020632,CLI0509,CLI1173,498.26,2025-10-01,Pix
TX0020633,CLI0515,CLI1300,1867.32,2026-02-13,Pix
TX0020634,CLI0878,CLI1423,2047.86,2025-10-18,Pix
TX0020635,CLI0466,CLI0953,752.13,2026-02-25,Pix
TX0020636,CLI0843,CLI0344,2017.68,2025-10-23,Pix
TX0020637,CLI1327,CLI0998,13405.61,2025-09-11,Pix
TX0020638,CLI0727,CLI1076,880.4,2025-11-23,Pix
TX0020639,CLI0703,CLI1486,2674.86,2025-10-20,Pix
TX0020640,CLI0107,CLI0052,2239.04,2025-11-27,Pix
TX0020641,CLI0483,CLI1353,2556.04,2025-12-09,Pix
TX0020642,CLI1028,CLI0430,2926.09,2025-12-26,Pix
TX0020643,CLI0918,CLI0998,14766.11,2026-01-18,Pix
TX0020644,CLI0526,CLI0323,1861.31,2025-12-01,Pix
TX0020645,CLI1047,CLI0794,2904.27,2025-11-10,Pix
TX0020646,CLI0783,CLI0050,593.33,2025-11-23,Pix
TX0020647,CLI0889,CLI1354,2367.2,2026-01-28,Pix
TX0020648,CLI1371,CLI0883,178.74,2026-02-01,Pix
TX0020649,CLI1373,CLI0418,1911.75,2025-10-24,Pix
TX0020650,CLI1173,CLI0998,14332.11,2026-02-09,Pix
TX0020651,CLI0417,CLI0338,980.72,2025-12-26,Pix
TX0020652,CLI1341,CLI0194,411.18,2026-02-03,Pix
TX0020653,CLI1159,CLI0422,2037.44,2025-12-08,Pix
TX0020654,CLI0269,CLI0895,1924.97,2025-10-20,Pix
TX0020655,CLI0664,CLI0998,2681.79,2025-11-16,Pix
TX0020656,CLI1079,CLI1179,2509.74,2025-10-02,Pix
TX0020657,CLI0740,CLI0556,1817.5,2025-10-17,Pix
TX0020658,CLI0921,CLI0860,1706.49,2025-09-05,Pix
TX0020659,CLI1176,CLI1268,98.96,2026-01-01,Pix
TX0020660,CLI0304,CLI1162,2107.79,2026-01-13,Pix
TX0020661,CLI1163,CLI0976,1801.58,2025-10-13,Pix
TX0020662,CLI1280,CLI0998,10739.24,2025-09-05,Pix
TX0020663,CLI0659,CLI0998,5594.82,2025-12-25,Pix
TX0020664,CLI1145,CLI0793,9854.42,2025-09-05,Pix
TX0020665,CLI0001,CLI1198,137.42,2025-12-01,Pix
TX0020666,CLI0906,CLI0292,1099.88,2026-01-24,Pix
TX0020667,CLI0221,CLI0515,969.11,2025-11-16,Pix
TX0020668,CLI0836,CLI0589,1237.96,2025-12-29,Pix
TX0020669,CLI0990,CLI1133,2681.04,2025-11-02,Pix
TX0020670,CLI0991,CLI0334,2551.71,2025-09-08,Pix
TX0020671,CLI1055,CLI1401,807.79,2026-01-24,Pix
TX0020672,CLI0849,CLI0894,2545.41,2026-01-06,Pix
TX0020673,CLI0238,CLI0946,759.35,2026-02-05,Pix
TX0020674,CLI1046,CLI0408,1373.64,2026-01-20,Pix
TX0020675,CLI0737,CLI0575,2377.08,2025-09-28,Pix
TX0020676,CLI0160,CLI0229,733.76,2025-12-18,Pix
TX0020677,CLI0339,CLI0240,439.42,2026-01-16,Pix
TX0020678,CLI0986,CLI0566,586.87,2026-02-13,Pix
TX0020679,CLI1183,CLI0948,64.34,2025-11-06,Pix
TX0020680,CLI0073,CLI0794,2561.18,2025-09-28,Pix
TX0020681,CLI0895,CLI0760,673.38,2025-12-06,Pix
TX0020682,CLI1287,CLI1238,819.31,2026-01-07,Pix
TX0020683,CLI1120,CLI0450,178.37,2025-11-04,Pix
TX0020684,CLI0534,CLI0818,750.86,2025-09-10,Pix
TX0020685,CLI1235,CLI1133,14923.42,2026-01-06,Pix
TX0020686,CLI0570,CLI0852,217.93,2025-09-16,Pix
TX0020687,CLI0899,CLI0998,1870.49,2025-11-10,Pix
TX0020688,CLI1028,CLI0783,2532.1,2025-11-07,Pix
TX0020689,CLI0959,CLI0777,2792.56,2025-12-08,Pix
TX0020690,CLI1497,CLI0689,747.72,2025-12-26,Pix
TX0020691,CLI0832,CLI1055,7759.17,2026-02-18,Pix
TX0020692,CLI1451,CLI0621,863.68,2025-11-22,Pix
TX0020693,CLI1105,CLI1450,999.34,2026-01-08,Pix
TX0020694,CLI0788,CLI0756,1345.12,2025-12-13,Pix
TX0020695,CLI0857,CLI0657,443.59,2026-01-09,Pix
TX0020696,CLI0413,CLI1453,238.65,2026-01-21,Pix
TX0020697,CLI0120,CLI0673,2725.9,2026-01-28,Pix
TX0020698,CLI0426,CLI0231,2175.91,2025-12-09,Pix
TX0020699,CLI0867,CLI0149,202.01,2025-09-09,Pix
TX0020700,CLI0314,CLI1085,415.57,2025-12-04,Pix
TX0020701,CLI1144,CLI0876,1056.54,2025-09-11,Pix
TX0020702,CLI0131,CLI1053,161.08,2025-11-01,Pix
TX0020703,CLI0478,CLI0687,2090.03,2026-02-25,Pix
TX0020704,CLI1131,CLI0793,2214.81,2026-03-01,Pix
TX0020705,CLI1060,CLI0245,2545.74,2025-12-25,Pix
TX0020706,CLI0476,CLI0517,1165.13,2025-12-16,Pix
TX0020707,CLI1449,CLI0932,55.31,2025-11-07,Pix
TX0020708,CLI0262,CLI1099,1348.67,2026-01-18,Pix
TX0020709,CLI1120,CLI0963,1156.32,2026-02-13,Pix
TX0020710,CLI0196,CLI1190,2880.2,2026-02-13,Pix
TX0020711,CLI0788,CLI0793,8962.47,2025-11-27,Pix
TX0020712,CLI0593,CLI0118,163.9,2026-01-25,Pix
TX0020713,CLI1042,CLI0793,12245.93,2025-09-25,Pix
TX0020714,CLI1174,CLI1136,786.5,2025-11-10,Pix
TX0020715,CLI1071,CLI0998,2789.86,2026-02-20,Pix
TX0020716,CLI1122,CLI0390,1671.73,2025-10-17,Pix
TX0020717,CLI0617,CLI0780,2036.91,2026-02-18,Pix
TX0020718,CLI0260,CLI0237,70.12,2025-12-30,Pix
TX0020719,CLI1028,CLI1384,456.15,2025-09-29,Pix
TX0020720,CLI1107,CLI0332,693.65,2025-11-11,Pix
TX0020721,CLI0838,CLI0002,1158.37,2025-10-15,Pix
TX0020722,CLI1300,CLI1293,1629.69,2025-09-26,Pix
TX0020723,CLI0226,CLI0799,1309.44,2026-02-24,Pix
TX0020724,CLI0988,CLI0181,1374.89,2025-09-17,Pix
TX0020725,CLI0652,CLI1133,13307.19,2025-10-14,Pix
TX0020726,CLI0534,CLI0243,2350.74,2026-02-15,Pix
TX0020727,CLI0147,CLI0943,1383.34,2025-10-14,Pix
TX0020728,CLI1047,CLI0633,2844.12,2025-11-22,Pix
TX0020729,CLI0096,CLI0279,10972.35,2025-10-25,Pix
TX0020730,CLI0674,CLI1180,2434.41,2026-02-04,Pix
TX0020731,CLI1210,CLI1126,650.15,2025-10-14,Pix
TX0020732,CLI1194,CLI1021,2721.7,2025-10-02,Pix
TX0020733,CLI0787,CLI0449,975.71,2026-01-18,Pix
TX0020734,CLI0671,CLI1168,1499.62,2025-11-20,Pix
TX0020735,CLI0970,CLI0279,10973.85,2026-01-23,Pix
TX0020736,CLI0432,CLI0182,23.95,2026-01-30,Pix
TX0020737,CLI0431,CLI0279,7993.79,2026-01-25,Pix
TX0020738,CLI0480,CLI1483,2920.18,2026-02-07,Pix
TX0020739,CLI0407,CLI1123,186.6,2025-11-19,Pix
TX0020740,CLI1388,CLI1033,2842.18,2025-11-03,Pix
TX0020741,CLI0304,CLI0998,5578.85,2025-09-19,Pix
TX0020742,CLI0008,CLI1103,596.79,2025-12-17,Pix
TX0020743,CLI0966,CLI0463,1758.58,2025-10-02,Pix
TX0020744,CLI1172,CLI0916,1023.02,2026-02-25,Pix
TX0020745,CLI1216,CLI1312,79.55,2025-10-07,Pix
TX0020746,CLI1142,CLI1133,9500.13,2025-12-26,Pix
TX0020747,CLI1453,CLI0279,8228.72,2026-01-17,Pix
TX0020748,CLI1105,CLI1267,1889.7,2025-09-28,Pix
TX0020749,CLI0715,CLI1363,2356.09,2025-09-23,Pix
TX0020750,CLI0432,CLI1055,12908.98,2025-12-16,Pix
TX0020751,CLI0971,CLI1055,8832.28,2026-01-22,Pix
TX0020752,CLI0437,CLI0998,8165.42,2025-09-14,Pix
TX0020753,CLI0641,CLI0988,1820.26,2026-01-18,Pix
TX0020754,CLI1258,CLI0579,228.95,2025-10-25,Pix
TX0020755,CLI1233,CLI0599,877.89,2025-09-07,Pix
TX0020756,CLI0523,CLI0137,835.01,2025-12-21,Pix
TX0020757,CLI0157,CLI0793,9783.55,2026-02-22,Pix
TX0020758,CLI0322,CLI1428,266.02,2025-12-19,Pix
TX0020759,CLI0606,CLI1055,11813.74,2025-10-30,Pix
TX0020760,CLI0307,CLI0009,138.63,2025-12-09,Pix
TX0020761,CLI0271,CLI1134,954.65,2025-12-01,Pix
TX0020762,CLI0556,CLI0028,1529.22,2025-10-26,Pix
TX0020763,CLI1285,CLI1275,1407.1,2025-11-22,Pix
TX0020764,CLI1431,CLI0998,9364.21,2025-12-04,Pix
TX0020765,CLI0371,CLI1142,933.08,2025-09-23,Pix
TX0020766,CLI0664,CLI1418,887.29,2025-11-28,Pix
TX0020767,CLI0062,CLI0302,1270.75,2025-11-26,Pix
TX0020768,CLI0701,CLI0280,760.34,2025-11-14,Pix
TX0020769,CLI0532,CLI1224,561.6,2025-12-05,Pix
TX0020770,CLI1032,CLI0632,772.09,2026-02-20,Pix
TX0020771,CLI1214,CLI0974,970.7,2026-01-10,Pix
TX0020772,CLI0610,CLI0793,3409.37,2025-12-22,Pix
TX0020773,CLI0086,CLI0793,9935.55,2025-12-09,Pix
TX0020774,CLI1500,CLI1055,3461.82,2025-11-06,Pix
TX0020775,CLI0287,CLI0998,12454.59,2025-09-19,Pix
TX0020776,CLI1359,CLI1364,2523.99,2025-11-23,Pix
TX0020777,CLI0509,CLI0751,2379.14,2025-11-27,Pix
TX0020778,CLI0701,CLI1098,2945.12,2025-10-17,Pix
TX0020779,CLI1481,CLI0209,2588.51,2025-12-03,Pix
TX0020780,CLI0652,CLI0271,30.79,2025-12-09,Pix
TX0020781,CLI0071,CLI1113,2253.62,2025-09-17,Pix
TX0020782,CLI0581,CLI0457,1531.05,2025-10-08,Pix
TX0020783,CLI0958,CLI1133,4977.56,2026-02-23,Pix
TX0020784,CLI0540,CLI1313,2473.77,2025-10-11,Pix
TX0020785,CLI0787,CLI1360,2147.81,2026-02-27,Pix
TX0020786,CLI0545,CLI1377,2266.15,2025-11-08,Pix
TX0020787,CLI0229,CLI0793,13967.04,2025-11-15,Pix
TX0020788,CLI0127,CLI0162,880.21,2025-11-18,Pix
TX0020789,CLI0073,CLI0548,2559.99,2025-11-24,Pix
TX0020790,CLI0782,CLI0080,203.37,2026-02-13,Pix
TX0020791,CLI0619,CLI0257,1740.64,2026-01-29,Pix
TX0020792,CLI0523,CLI1096,211.87,2026-02-17,Pix
TX0020793,CLI1270,CLI0494,550.61,2026-02-12,Pix
TX0020794,CLI0321,CLI0497,1907.46,2026-02-20,Pix
TX0020795,CLI0579,CLI0793,8296.2,2026-02-06,Pix
TX0020796,CLI1466,CLI0121,333.19,2025-11-07,Pix
TX0020797,CLI0755,CLI1053,2292.11,2025-11-30,Pix
TX0020798,CLI1298,CLI0836,761.27,2026-01-11,Pix
TX0020799,CLI0971,CLI1121,1486.55,2025-11-02,Pix
TX0020800,CLI0392,CLI1313,11043.34,2025-10-07,Pix
TX0020801,CLI0277,CLI0689,2147.73,2025-10-18,Pix
TX0020802,CLI0408,CLI1171,351.68,2025-09-13,Pix
TX0020803,CLI1015,CLI1272,1840.68,2025-12-04,Pix
TX0020804,CLI1254,CLI1182,2964.92,2025-11-26,Pix
TX0020805,CLI0299,CLI0202,372.61,2025-12-02,Pix
TX0020806,CLI0667,CLI1133,14676.44,2025-10-06,Pix
TX0020807,CLI0423,CLI0328,21.77,2025-09-24,Pix
TX0020808,CLI1264,CLI1347,287.55,2025-12-28,Pix
TX0020809,CLI0477,CLI1361,1031.1,2025-09-16,Pix
TX0020810,CLI1179,CLI1085,1816.59,2025-12-23,Pix
TX0020811,CLI0583,CLI0504,323.71,2026-01-23,Pix
TX0020812,CLI0013,CLI0802,2241.21,2025-10-11,Pix
TX0020813,CLI1320,CLI1093,2661.46,2025-10-09,Pix
TX0020814,CLI0842,CLI1055,13321.43,2026-02-11,Pix
TX0020815,CLI1030,CLI1471,2774.5,2025-10-18,Pix
TX0020816,CLI0013,CLI0430,2658.21,2026-02-14,Pix
TX0020817,CLI0784,CLI0838,1109.94,2026-01-29,Pix
TX0020818,CLI0165,CLI0553,2110.31,2025-11-09,Pix
TX0020819,CLI0948,CLI0585,1978.13,2025-10-20,Pix
TX0020820,CLI0808,CLI0447,919.12,2025-11-27,Pix
TX0020821,CLI0841,CLI0035,1332.96,2026-02-26,Pix
TX0020822,CLI0899,CLI0114,1710.29,2025-09-19,Pix
TX0020823,CLI1065,CLI0998,13211.16,2025-10-21,Pix
TX0020824,CLI0885,CLI1055,12186.55,2026-01-10,Pix
TX0020825,CLI0958,CLI1101,127.32,2025-11-21,Pix
TX0020826,CLI0730,CLI0139,2895.77,2026-01-05,Pix
TX0020827,CLI0859,CLI1252,2471.33,2026-02-06,Pix
TX0020828,CLI0772,CLI1498,2830.28,2025-11-26,Pix
TX0020829,CLI0873,CLI0793,5324.34,2025-09-22,Pix
TX0020830,CLI0337,CLI1005,1305.93,2025-12-07,Pix
TX0020831,CLI1258,CLI1094,2356.09,2025-11-11,Pix
TX0020832,CLI0166,CLI1369,1046.89,2025-09-23,Pix
TX0020833,CLI0921,CLI0390,355.65,2025-10-01,Pix
TX0020834,CLI0732,CLI1357,2525.75,2025-09-29,Pix
TX0020835,CLI0911,CLI0936,1637.44,2025-10-22,Pix
TX0020836,CLI0150,CLI1415,2480.94,2025-09-06,Pix
TX0020837,CLI0502,CLI0825,1270.98,2025-10-03,Pix
TX0020838,CLI0152,CLI0700,931.77,2025-10-05,Pix
TX0020839,CLI0798,CLI1137,657.06,2026-01-17,Pix
TX0020840,CLI0114,CLI1055,6365.39,2025-12-31,Pix
TX0020841,CLI1101,CLI0279,2665.56,2026-01-18,Pix
TX0020842,CLI0701,CLI1147,1327.39,2026-01-02,Pix
TX0020843,CLI1113,CLI1074,2193.97,2025-10-14,Pix
TX0020844,CLI0159,CLI0142,671.77,2025-11-20,Pix
TX0020845,CLI0047,CLI0959,2865.11,2025-09-25,Pix
TX0020846,CLI0792,CLI0532,318.77,2025-09-18,Pix
TX0020847,CLI1067,CLI0714,1842.86,2025-12-09,Pix
